Country,Model,Test_RMSE,Test_MAE,Test_R2,Test_MAPE
USA,Linear Regression,9.45946761395436,9.02151786988469,-132.26627369233606,469.6809117037822
USA,Ridge,13.064420520924674,12.612350396296584,-253.19509575959773,655.6307621307251
USA,LASSO,3.085270532848529,2.702472084622277,-13.176641846635292,151.31439812836604
USA,Random Forest,0.8342432538088682,0.6495056590819672,-0.03650707736256109,40.6936190170321
USA,XGBoost,0.8653338942075708,0.7054681725213361,-0.11520393943251706,36.45810207761766
USA,Gradient Boosting,0.8416449440962306,0.6753145232083527,-0.05498115721012553,35.787592668089815
