Country,Model,Test_RMSE,Test_MAE,Test_R2,Test_MAPE
usa,Linear Regression,1.5027285364160075,1.3508133835777647,-4.345542463759202,55.63834109714959
usa,Ridge,2.2135231360278707,2.0481578578753914,-10.598420442494765,83.07525064727342
usa,LASSO,1.1464815544009896,0.9874373159012323,-2.111464570971202,34.42916889064029
usa,Random Forest,0.5816269794509135,0.44429548667599966,0.1992078563688482,18.368496379379266
usa,XGBoost,0.5681514632986653,0.4597086142567948,0.23588455927065988,19.726996760962432
usa,Gradient Boosting,0.6022350038114,0.4712130749015355,0.14145570725334622,20.272437270097853
usa,Stacking Ensemble,1.2825481258770992,1.1205927506710822,-2.893839598588242,49.505802598390865
