date,gdp_real,gdp_nominal,unemployment_rate,cpi_all_items,cpi_annual_growth,interest_rate_short_term,interest_rate_long_term,industrial_production_index,exports_volume,imports_volume,trade_balance,household_consumption,capital_formation,employment_level,money_supply_broad,exchange_rate_usd,stock_market_index,government_spending,population_total,population_working_age,country,gdp_growth_qoq,gdp_growth_yoy,ip_growth,employment_growth,consumption_growth,investment_growth,exports_growth,imports_growth,m2_growth,gdp_real_lag1,gdp_real_lag2,gdp_real_lag4,unemployment_rate_lag1,unemployment_rate_lag2,unemployment_rate_lag4,cpi_annual_growth_lag1,cpi_annual_growth_lag2,cpi_annual_growth_lag4,industrial_production_index_lag1,industrial_production_index_lag2,industrial_production_index_lag4,interest_rate_short_term_lag1,interest_rate_short_term_lag2,interest_rate_short_term_lag4,trade_gdp_ratio,gov_gdp_ratio,gdp_growth_yoy_ma4,unemployment_rate_ma4,cpi_annual_growth_ma4,gdp_real_diff,employment_level_diff,industrial_production_index_diff
2012-06-30,17444.525,16207.115,8.2,228.524,1.7835059447863448,0.09,1.67,97.4768,2215.586,2780.827,-42941.0,10989.8,2636.863,134012.0,10013.0,92.9096,2043.94,3772.867,313976.041,201445900.0,USA,0.4463347461653111,2.403335839137921,3.6443652424845263,1.5773396699789943,2.7583498522646632,14.778362218763164,4.699801335644449,3.0995942494950413,9.113297808580413,17367.01,17222.583,17035.114,8.2,8.5,9.1,2.06933726526067,2.4127465510123933,3.0294700281623737,96.5609,96.1809,94.0493,0.07,0.02,0.03,-246.15746201171999,21.62780012640069,1.8817836215494765,8.475,2.2558080964586624,77.51500000000306,264.0,0.9158999999999935
2012-09-30,17469.65,16319.541,7.8,231.015,1.5764321614517327,0.1,1.65,97.2217,2227.734,2750.817,-38794.0,11105.3,2644.119,134517.0,10216.6,90.8342,2043.94,3777.299,314600.057,201602300.0,USA,0.14402799732293747,2.5737123144880414,2.312353458690608,1.6419331439279539,2.9870539357518933,13.831301338017244,3.2891890876871166,0.9880674899216402,7.032780530732419,17444.525,17367.01,17031.313,8.2,8.2,9.0,1.7835059447863448,2.06933726526067,2.757642624775241,97.4768,96.5609,95.0244,0.09,0.07,0.02,-222.06512437284087,21.622064551951524,2.2895483340296785,8.174999999999999,1.960505480627785,25.125,505.0,-0.25509999999999877
2012-12-31,17489.852,16420.419,7.9,231.221,1.465889654996718,0.05,1.78,98.1884,2237.498,2753.373,-36334.0,11181.2,2638.282,135074.0,10474.4,91.0834,2043.94,3769.503,315180.866,201851200.0,USA,0.11564055376036553,1.551852007332477,2.0872127418229747,1.6449942808981932,3.3592782266264942,5.358702445394448,4.063721005728516,0.05312671812425229,8.235683138032934,17469.65,17444.525,17222.583,7.8,8.2,8.5,1.5764321614517327,1.7835059447863448,2.4127465510123933,97.2217,97.4768,96.1809,0.1,0.09,0.02,-207.74332452898975,21.552515138492883,2.2917423679611693,8.025,1.7237912566238665,20.201999999997497,557.0,0.966700000000003
2013-03-31,17662.4,16648.189,7.5,232.282,1.46483265562717,0.07,1.87,99.047,2255.929,2755.277,-34314.0,11290.1,2746.42,135689.0,10572.9,92.302,2043.94,3758.798,315605.141,202026500.0,USA,0.9865606638638447,1.700868485709428,2.5746446025254555,1.4512366540060384,2.694221340925429,6.958231915100765,3.011350326783657,-1.3242353038925958,7.380512278848683,17489.852,17469.65,17367.01,7.9,7.8,8.2,1.465889654996718,1.5764321614517327,2.06933726526067,98.1884,97.2217,96.5609,0.05,0.1,0.07,-194.27710843373492,21.28135474227738,2.057442161666967,7.85,1.5726651042154915,172.5480000000025,615.0,0.8585999999999956
2013-06-30,17709.671,16728.687,7.5,232.445,1.5665338548334815,0.04,2.52,99.2221,2261.403,2759.783,-34426.0,11344.4,2780.242,136279.0,10692.3,94.3047,2043.94,3776.035,316108.76,202275000.0,USA,0.26763633481292626,1.5199382041070075,1.7904773238350158,1.6916395546667573,3.2266283280860453,5.437483858660852,2.0679404906873478,-0.7567532967710844,6.784180565265152,17662.4,17489.852,17444.525,7.5,7.9,8.2,1.46483265562717,1.465889654996718,1.7835059447863448,99.047,98.1884,97.4768,0.07,0.05,0.09,-194.39096299417423,21.32188113488952,1.8365927529092385,7.675,1.5184220817272756,47.270999999997,590.0,0.17510000000000048
2013-09-30,17860.45,16953.838,7.2,233.544,1.6935087135293054,0.02,2.64,100.021,2285.116,2767.183,-39917.0,11445.9,2892.354,136821.0,10850.0,92.9207,2043.94,3773.724,316738.543,202627100.0,USA,0.851393569084391,2.237022493295515,2.879295465929932,1.7127946653582748,3.0670040431145518,9.388193194027949,2.5758012401839725,0.5949505183369119,6.199714190630923,17709.671,17662.4,17469.65,7.5,7.5,7.8,1.5665338548334815,1.46483265562717,1.5764321614517327,99.2221,99.047,97.2217,0.04,0.07,0.1,-223.49380894658307,21.128941320067522,1.752420297611107,7.525,1.5476912197466686,150.77900000000227,542.0,0.7989000000000033
2013-12-31,18016.147,17192.019,6.7,234.719,1.743997897682558,0.07,3.04,100.374,2349.24,2783.259,-33636.0,11593.2,2934.291,137373.0,11047.8,93.5576,2043.94,3772.463,317338.617,202741100.0,USA,0.8717417534272576,3.0091449601746367,2.2259248546671495,1.7020299983712572,3.684756555646973,11.219763467286658,4.994060329886318,1.0854323043045788,5.474299243870773,17860.45,17709.671,17489.852,7.2,7.5,7.9,1.6935087135293054,1.5665338548334815,1.465889654996718,100.021,99.2221,98.1884,0.02,0.04,0.05,-186.6991871236397,20.939344022892353,2.116743535821647,7.2250000000000005,1.6172182804181285,155.69700000000012,552.0,0.35299999999999443
2014-03-31,17953.974,17197.738,6.7,236.028,1.62222297740817,0.05,2.73,101.7435,2343.602,2853.69,-42940.0,11722.3,2922.765,137985.0,11219.1,94.2432,2043.94,3819.402,317838.92,202706900.0,USA,-0.34509598528477126,1.6508175559380112,2.722444899896015,1.6921047395146216,3.8281326117571846,6.420904304512787,3.8863368483671223,3.571800584841389,6.111851998978524,18016.147,17860.45,17662.4,6.7,7.2,7.5,1.743997897682558,1.6935087135293054,1.46483265562717,100.374,100.021,99.047,0.07,0.02,0.07,-239.16710584520175,21.273295817405106,2.1042308033787926,7.025,1.6565658608633786,-62.1730000000025,612.0,1.3695000000000022
2014-06-30,18185.911,17518.508,6.1,237.231,1.2713589051741063,0.04,2.53,102.5774,2395.168,2900.572,-38895.0,11861.7,3059.096,138849.0,11383.7,93.2058,2043.94,3876.072,318380.521,203035700.0,USA,1.2918421292132942,2.6891521587272926,3.3816055092565023,1.8858371429200327,4.5599590987623895,10.029846322730162,5.915133215972568,5.101451817045044,6.466335587291794,17953.974,18016.147,17709.671,6.7,6.7,7.5,1.62222297740817,1.743997897682558,1.5665338548334815,101.7435,100.374,99.2221,0.05,0.07,0.04,-213.87435581313468,21.313598202476634,2.3965342920338637,6.675000000000001,1.582772123448535,231.93700000000172,864.0,0.8338999999999999
2014-09-30,18406.941,17804.228,5.9,237.477,0.7971153002148544,0.02,2.52,102.9417,2399.191,2888.549,-41672.0,11991.4,3142.047,139563.0,11503.7,97.5261,2043.94,3931.623,319036.2,203210800.0,USA,1.2153914093167906,3.059782928201682,2.9200867817758214,2.004078321310332,4.765898706086902,8.632864441904431,4.992087929015421,4.385904365558768,6.024884792626728,18185.911,17953.974,17860.45,6.1,6.7,7.2,1.2713589051741063,1.62222297740817,1.6935087135293054,102.5774,101.7435,100.021,0.04,0.05,0.02,-226.39285908505929,21.359458912809036,2.602224400760406,6.35,1.3586737701199223,221.02999999999884,714.0,0.36430000000000007
