date,gdp_real,gdp_nominal,unemployment_rate,cpi_all_items,cpi_annual_growth,interest_rate_short_term,interest_rate_long_term,industrial_production_index,exports_volume,imports_volume,trade_balance,household_consumption,capital_formation,employment_level,money_supply_broad,exchange_rate_usd,stock_market_index,government_spending,population_total,population_working_age,country,gdp_growth_qoq,gdp_growth_yoy,ip_growth,employment_growth,consumption_growth,investment_growth,exports_growth,imports_growth,m2_growth,gdp_real_lag1,gdp_real_lag2,gdp_real_lag4,unemployment_rate_lag1,unemployment_rate_lag2,unemployment_rate_lag4,cpi_annual_growth_lag1,cpi_annual_growth_lag2,cpi_annual_growth_lag4,industrial_production_index_lag1,industrial_production_index_lag2,industrial_production_index_lag4,interest_rate_short_term_lag1,interest_rate_short_term_lag2,interest_rate_short_term_lag4,gdp_growth_yoy_lag1,gdp_growth_yoy_lag4,trade_gdp_ratio,gov_gdp_ratio,gdp_growth_yoy_ma4,unemployment_rate_ma4,cpi_annual_growth_ma4,gdp_real_diff,employment_level_diff,industrial_production_index_diff,gdp_volatility_4q,stock_volatility_4q,gdp_momentum,inflation_momentum,high_inflation_regime,high_volatility_regime,inflation_x_volatility,unemployment_x_inflation,stock_returns_1q,stock_volatility_4q_v6,risk_adjusted_returns,unemployment_momentum_v6,unemployment_vs_5y_avg,inflation_acceleration_v6,inflation_z_score
2017-12-31,757786.340880626,850792.0,3.616636,1.41961,1.7190079704351657,-0.3422999999999999,0.296842105263158,106.6044,38.8687338296732,31.3680411369516,6.9,421140020000.0,159051600000.0,41753000.0,,0.845299523809524,115.7334,148854.940280404,82846779.46883143,32.91394989360886,Germany,1.0137473121282659,3.8740526379925644,7.295738632732274,0.8135978234519836,2.0415258156155636,1.8240567141166508,1.9087749664465692,2.0586860748834868,,750181.397131123,744258.401681577,729524.189762344,3.67341,3.79389,3.905942,1.702170658557459,1.6442846949232417,1.279823280061945,105.2513,103.4149,99.35567,-0.3580999999999999,-0.3587,-0.3503999999999999,3.3079134086058337,1.9309948253337428,0.0009105468953137223,19.64339184412049,3.097849658008933,3.74580675,1.6437395437530216,7604.943749503,-97780.0,1.3530999999999977,0.6475628231224527,0.034778425007637385,1.9430578126588216,0.43918469037322083,0,0,1.1131656543049937,6.217026110162756,5.328521958344901,3.4778425007637517,1.5277415643562133,-0.05677399999999988,-0.9242639499999998,0.016837311877706762,1.5238861401168675
2018-03-31,753599.846521205,849366.0,3.4468660000000004,1.319261,1.73216879766948,-0.3639,0.52952380952381,105.8312,39.2139954679694,31.7938526825728,6.9,422111830000.0,157960320000.0,41826800.0,,0.811034090909091,108.9667,147891.420736303,82905782.0,33.0059176113602,Germany,-0.5524636871332089,1.9765320858954771,4.385152482657739,0.9345668096541582,2.0268327642413153,1.1230357437454153,0.9318925006408296,0.7621362453526181,,757786.340880626,750181.397131123,738993.404763405,3.616636,3.67341,3.899291,1.7190079704351657,1.702170658557459,1.50949485109622,106.6044,105.2513,101.3853,-0.3422999999999999,-0.3580999999999999,-0.3534999999999999,3.8740526379925644,2.3546823427282426,0.000915605282014325,19.62466173779158,3.0033120938007416,3.6327005000000003,1.6994080303963366,-4186.494359420962,73800.0,-0.7732000000000028,0.8015233131386336,0.05128643976089671,-0.3781502568327655,0.2226739465732599,0,0,1.388373673623405,5.970553734947811,-5.846799627419575,5.128643976089679,-1.1378098297186912,-0.16976999999999975,-0.9949837499999998,0.01316082723431422,1.4791428399891542
2018-06-30,759522.774161191,859286.0,3.4750660000000004,1.733726,1.7624574963363557,-0.3618,0.3271428571428569,106.4111,39.2282349983338,32.0554823575733,6.9,422111810000.0,159167040000.0,41825660.0,,0.856363333333333,110.7576,148806.809410228,82960331.04966944,33.10367469424943,Germany,0.785951280023145,2.050950643637428,2.897261419776065,0.5364100715101294,1.7410391092121058,1.2485603919741406,0.7453659717557848,1.9043566190117156,,753599.846521205,757786.340880626,744258.401681577,3.4468660000000004,3.616636,3.79389,1.73216879766948,1.7190079704351657,1.6442846949232417,105.8312,106.6044,103.4149,-0.3639,-0.3422999999999999,-0.3587,1.9765320858954771,2.854750242709092,0.0009084651882387974,19.59214581479386,2.802362194032826,3.5529945000000005,1.728951230749615,5922.927639985923,-1140.0,0.5799000000000092,0.939985305524266,0.04693190334035992,-0.803799599071664,0.11817280141311404,0,0,1.6566841481672623,6.1246561219635955,1.6435296287764967,4.693190334036,0.34944995036297344,0.028200000000000003,-0.8780271999999996,0.03028869866687578,1.4296995054982589
2018-09-30,754550.375489847,859359.0,3.339117,1.884341,1.7652779843418915,-0.3627,0.3705,104.768,39.1885921871041,32.9794560876997,6.9,421190090000.0,158779680000.0,42002610.0,,0.8570639999999999,107.3357,148485.613953785,83010024.33011949,33.2073395636969,Germany,-0.654674071733452,0.5823895894289111,-0.45918672738484156,0.36278893726711114,0.963013731532647,0.6017361976141888,0.6616141605581882,5.736585302325414,,759522.774161191,753599.846521205,750181.397131123,3.4750660000000004,3.4468660000000004,3.67341,1.7624574963363557,1.73216879766948,1.702170658557459,106.4111,105.8312,105.2513,-0.3618,-0.3639,-0.3580999999999999,2.050950643637428,3.3079134086058337,0.0009144518675138933,19.678687967968944,2.120981239238595,3.4694212500000003,1.7447280621957233,-4972.398671343923,176950.0,-1.643100000000004,1.3498510332891165,0.049618561934623016,-2.7255238191769227,0.06310732578443257,0,1,2.382862311206431,5.894469727241743,-3.089539679444109,4.961856193462309,-0.621405680137464,-0.13594900000000054,-0.9243711499999998,0.002820488005535804,1.3146151679964295
2018-12-31,757914.068661085,870795.0,3.27368,1.985677,1.678035091505724,-0.3604999999999999,0.187058823529412,103.7049,38.7098711662475,32.2217617114143,6.9,425999100000.0,159494780000.0,41996330.0,,0.8787457142857141,93.78859,149641.899220042,83054434.54866025,33.31518696476281,Germany,0.4457877539394639,0.016855381730751517,-2.7198689735132953,0.582784470576958,1.1537920333479557,0.2786391334635985,-0.4087158180193007,2.7216253980775873,,754550.375489847,759522.774161191,757786.340880626,3.339117,3.4750660000000004,3.616636,1.7652779843418915,1.7624574963363557,1.7190079704351657,104.768,106.4111,106.6044,-0.3627,-0.3618,-0.3422999999999999,0.5823895894289111,3.8740526379925644,0.0009103934450233118,19.743913645038443,1.156681925173142,3.3836822500000006,1.7344848424633628,3363.6931712379446,-6280.0,-1.0631000000000057,1.0166754747526494,0.05960566570044982,-3.857197256261813,-0.04097287892944168,0,0,1.7060171233081876,5.493349918360459,-12.621252761196889,5.960566570044986,-2.1139120740264676,-0.06543699999999975,-0.8977423999999998,-0.08724289283616748,1.0597753772047416
2019-03-31,762886.374094286,877381.0,3.193118,1.3671879999999998,1.44565976888253,-0.3679,0.010952380952381,103.8982,38.8770058443677,32.3882132584585,6.9,428834290000.0,161580450000.0,42197700.0,,0.885216666666667,100.2103,151621.295874065,83092962.0,33.4240838892073,Germany,0.6560513439188398,1.2322889416644278,-1.8264935104203572,0.8867520345807067,1.5925779668387818,2.291797079165203,-0.859360592003322,1.869419795769156,,757914.068661085,754550.375489847,753599.846521205,3.27368,3.339117,3.4468660000000004,1.678035091505724,1.7652779843418915,1.73216879766948,103.7049,104.768,105.8312,-0.3604999999999999,-0.3627,-0.3639,0.016855381730751517,1.9765320858954771,0.0009044597248432729,19.874689209657575,0.9706211391153796,3.32024525,1.6628575852666252,4972.3054332010215,201370.0,0.1933000000000078,0.8748285038343453,0.08274275865477076,-0.7442431442310493,-0.28650902878695006,0,0,1.2647043726650091,4.6161622298946465,6.8470055899123805,8.274275865477081,0.8265062271098175,-0.08056200000000002,-0.8804400499999998,-0.23237532262319416,0.5928112994892895
2019-06-30,763325.11889302,881579.0,3.085936,1.70418,1.0391755510430964,-0.3615999999999999,-0.315263157894737,101.5786,37.9345262977992,31.7120880034551,6.9,428954490000.0,161938000000.0,42311910.0,,0.8853465,101.2147,152006.735433689,83126512.66294803,33.53749622157894,Germany,0.0575111594115052,0.5006228728333006,-4.541349539662698,1.162563842387665,1.6210586479444844,1.7409131940884226,-3.297901882635157,-1.0712499980118584,,762886.374094286,757914.068661085,759522.774161191,3.193118,3.27368,3.4750660000000004,1.44565976888253,1.678035091505724,1.7624574963363557,103.8982,103.7049,106.4111,-0.3679,-0.3604999999999999,-0.3618,1.2322889416644278,2.050950643637428,0.000903939858550238,19.913760424146705,0.5830391964143478,3.2229627499999998,1.4820370989433105,438.7447987339692,114210.0,-2.3196000000000083,0.4996272664359542,0.08190982383859587,-1.5503277708041274,-0.7232819452932593,0,0,0.5192004399147386,3.2068292432837286,1.0022921795463935,8.190982383859593,0.12221611175741717,-0.10718200000000033,-0.8944384000000003,-0.40648421783943345,-0.15051839081701965
2019-09-30,766250.058789329,890615.0,3.09667,1.466837,0.5767490639572801,-0.4032,-0.594761904761905,100.6121,37.9336755750394,31.3548736197219,6.9,430036500000.0,164381230000.0,42366890.0,,0.9084157142857142,102.518,154239.057221012,83151765.09798098,33.65765352062695,Germany,0.3831840226286243,1.550550325004707,-3.966764660965183,0.8672794381111126,2.100336691207527,3.5278758591779535,-3.202249792677314,-4.926043848805984,,763325.11889302,762886.374094286,754550.375489847,3.085936,3.193118,3.339117,1.0391755510430964,1.44565976888253,1.7652779843418915,101.5786,103.8982,104.768,-0.3615999999999999,-0.3679,-0.3627,0.5006228728333006,0.5823895894289111,0.0009004893273224623,20.12907607011592,0.8250793803082968,3.162351,1.1849048688471575,2924.93989630905,54980.0,-0.9664999999999964,0.6953717891838113,0.08282613952476338,0.968160735575796,-1.1885289203846114,0,0,0.4010550285140623,1.7860015238845905,1.2876588084537177,8.282613952476343,0.15527779489472035,0.010734000000000243,-0.793676,-0.46242648708581635,-0.9575174926397534
2019-12-31,763690.773463411,893910.0,3.169716,1.244813,0.22477982830453958,-0.540201,-0.2994444444444439,98.00258,37.7590501230599,31.1500422308803,6.9,431238750000.0,164276940000.0,42717610.0,,0.89996,110.4704,154351.48231329,83164457.07833862,33.78604053405498,Germany,-0.3340013219655269,0.7621846646191699,-5.498602283980791,1.7174834086692847,1.2299673872550487,2.998317562493269,-2.456275400928376,-3.326073509364813,,766250.058789329,763325.11889302,757914.068661085,3.09667,3.085936,3.27368,0.5767490639572801,1.0391755510430964,1.678035091505724,100.6121,101.5786,103.7049,-0.4032,-0.3615999999999999,-0.3604999999999999,1.550550325004707,0.016855381730751517,0.0009035070528229426,20.211254041120753,1.0114117010304013,3.1363600000000003,0.8215910530468615,-2559.2853259179974,350720.0,-2.6095200000000034,0.46992075714255177,0.03576044833267941,0.7453292828884184,-1.4532552632011844,0,0,0.10562870710724202,0.712488218254152,7.75707680602431,3.5760448332679555,2.1631287858036345,0.07304600000000017,-0.6327747999999995,-0.3519692356527405,-1.4836926918150553
2020-03-31,748188.76238449,881557.0,3.500413,1.619552,0.144877925813963,-0.535628636363636,-0.5413636363636359,91.23711,37.1801010174076,31.239099408799,6.9,420098090000.0,165755440000.0,42137090.0,,0.905850454545455,83.88902,157499.209480845,83160871.0,33.9237851682177,Germany,-2.0298806293832627,-1.9265793975210666,-12.186053271375252,-0.14363342077885477,-2.0371971653666,2.5838460036470945,-4.364803281798868,-3.5479383826750532,,763690.773463411,766250.058789329,762886.374094286,3.169716,3.09667,3.193118,0.22477982830453958,0.5767490639572801,1.44565976888253,98.00258,100.6121,103.8982,-0.540201,-0.4032,-0.3679,0.7621846646191699,1.2322889416644278,0.0009222271633711239,21.050731767060014,0.22169461623402775,3.2131837500000002,0.4963955922797198,-15502.01107892103,-580520.0,-6.765469999999993,1.5000965744067614,0.1405595476724576,-3.1588683391854944,-1.300781843068567,0,1,0.2173308802206828,0.5071325749322316,-24.061993076878508,14.055954767245762,-1.7106548026807042,0.3306969999999998,-0.2395040000000006,-0.07990190249057658,-1.5233445230476668
