date,gdp_real,gdp_nominal,unemployment_rate,cpi_all_items,cpi_annual_growth,interest_rate_short_term,interest_rate_long_term,industrial_production_index,exports_volume,imports_volume,trade_balance,household_consumption,capital_formation,employment_level,money_supply_broad,exchange_rate_usd,stock_market_index,government_spending,population_total,population_working_age,country,gdp_growth_qoq,gdp_growth_yoy,ip_growth,employment_growth,consumption_growth,investment_growth,exports_growth,imports_growth,m2_growth,gdp_real_lag1,gdp_real_lag2,gdp_real_lag4,unemployment_rate_lag1,unemployment_rate_lag2,unemployment_rate_lag4,cpi_annual_growth_lag1,cpi_annual_growth_lag2,cpi_annual_growth_lag4,industrial_production_index_lag1,industrial_production_index_lag2,industrial_production_index_lag4,interest_rate_short_term_lag1,interest_rate_short_term_lag2,interest_rate_short_term_lag4,gdp_growth_yoy_lag1,gdp_growth_yoy_lag4,trade_gdp_ratio,gov_gdp_ratio,gdp_growth_yoy_ma4,unemployment_rate_ma4,cpi_annual_growth_ma4,gdp_real_diff,employment_level_diff,industrial_production_index_diff,gdp_volatility_4q,stock_volatility_4q,gdp_momentum,inflation_momentum,high_inflation_regime,high_volatility_regime,inflation_x_volatility,unemployment_x_inflation,stock_returns_1q,stock_volatility_4q_v6,risk_adjusted_returns,unemployment_momentum_v6,unemployment_vs_5y_avg,inflation_acceleration_v6,inflation_z_score
2011-12-31,483127.8,483127.8,7.533333,2.6958,1.9336277463091183,0.99917,1.992,16609638888.8889,25.9844430959342,25.6023169857119,-2.44,269105250000.0,105195000000.0,22.9366666666667,596155000000.0,1.02318181818182,82.75748,420780000000.0,34619012.90853372,23284900.0,Canada,0.7947325212775969,3.138883640800172,5.431620299678408,2.8242677824267703,1.7168878490189554,1.1184112504385668,6.147066262666612,5.356211352976459,8.336664970560449,479318.5,472848.8,468424.5,7.433333,7.733333,7.933333,2.3638127121459673,2.7182232550083567,2.8902608791631277,16335916666.6667,16055250000.0,15753944444.4444,0.998304761904762,0.997581818181818,0.9971714285714292,3.4735594566822403,3.603070595474178,-0.000505042351112894,87094967.41855882,3.1366075778175517,7.62499975,2.481949700546728,3809.2999999999884,0.5966666666666995,273722222.2222004,0.27850405596111694,0.054592676115996226,-0.4641869546740063,-0.9566331328540094,0,0,0.5385231700660431,14.566661710986109,-2.346170475077458,5.459267611599642,-0.42897342783182163,0.09999999999999964,0.18833310000000036,-0.43018496583684906,0.05260173429269022
2012-03-31,483432.8,483432.8,7.566667,2.3360540000000003,1.51567823124525,0.9996909090909092,2.10681818181818,16579333333.3333,25.5511040592358,25.5838732425404,-3.08,270614250000.00003,105334250000.0,22.87,611193000000.0,0.993454545454545,86.92336999999996,421337000000.0,34713395.0,23311500.0,Canada,0.06313029388911318,2.423939388803187,3.440172199249303,1.719792438843748,2.064279006264602,1.170817915723199,3.7429584453318565,2.9505119090300846,9.352109954519584,483127.8,479318.5,471992.0,7.533333,7.433333,7.8,1.9336277463091183,2.3638127121459673,2.91213508872347,16609638888.8889,16335916666.6667,16027944444.4444,0.99917,0.998304761904762,0.99414347826087,3.138883640800172,3.1425128083538034,-0.0006371102664113812,87155236.46719874,2.9569642229298974,7.566666499999999,2.132835486177173,305.0,-0.0666666666666984,-30305555.55560112,0.45146711346621227,0.05530984539628088,-0.7185734195506166,-1.3964568574782201,0,0,0.6842788760038672,11.468632454981801,5.033853133275645,5.530984539628108,0.9084763000644468,0.033333999999999975,0.16000040000000038,-0.41794951506386835,-0.3934389345909144
2012-06-30,485004.3,485004.3,7.466667,1.582454,1.177124026831691,1.00080476190476,1.74761904761905,16614000000.0,25.19443821386,25.6690768033144,-3.62,270987750000.0,105047500000.0,23.2666666666667,632008000000.0,1.0277619047619,80.17008,420190000000.0,34805777.66701059,23355400.0,Canada,0.32507103365762013,2.5706949028949655,3.480170037838093,2.7074749852857627,1.7386456322207033,0.5147857371817777,3.3755642940095365,2.5459230914622877,11.282336617764098,483432.8,483127.8,472848.8,7.566667,7.533333,7.733333,1.51567823124525,1.9336277463091183,2.7182232550083567,16579333333.3333,16609638888.8889,16055250000.0,0.9996909090909092,0.99917,0.997581818181818,2.423939388803187,2.7914744054339913,-0.0007463851351421009,86636345.28601088,2.9017693472951414,7.5,1.7475606791330067,1571.5,0.39666666666670025,34666666.66670036,0.49027165066746997,0.05978141433097571,-0.22077950253902578,-1.5410992281766658,0,0,0.5771105396751123,8.789193126051302,-7.769245485995269,5.978141433097589,-1.2974385412898202,-0.09999999999999964,-0.003332949999999002,-0.338554204413559,-0.7127256908933449
2012-09-30,485668.0,485668.0,7.366666999999999,1.219174,0.9498640873762345,1.0006842105263198,1.8378947368421097,16478694444.4444,24.3755503551771,25.2086815729615,-3.77,272643500000.00003,105698750000.0,23.5033333333333,636174000000.0,0.9783,85.56170999999999,422795000000.0,34897843.67270167,23389800.0,Canada,0.13684414756736096,1.324693288491896,0.8740114233628304,5.207400775887638,1.92147018637141,0.6990425379888476,-5.136874302273076,0.001672090459492459,8.192857142857136,485004.3,483432.8,479318.5,7.466667,7.566667,7.433333,1.177124026831691,1.51567823124525,2.3638127121459673,16614000000.0,16579333333.3333,16335916666.6667,1.00080476190476,0.9996909090909092,0.998304761904762,2.5706949028949655,3.4735594566822403,-0.0007762504426892446,87054325.1768698,2.3645528052475555,7.4833335,1.3940735229405732,663.7000000000116,0.23666666666659708,-135305555.5555992,0.758708856809563,0.06727030016866677,-2.1488661681903443,-1.4139486247697328,0,0,0.7206702958576817,6.997332426959622,6.725239640524228,6.727030016866694,0.9982499148270161,-0.10000000000000142,-0.17166630000000094,-0.22725993945545642,-0.8808655055274534
2012-12-31,486667.5,486667.5,7.366666999999999,0.939486,0.8631412837535117,1.00036315789474,1.76789473684211,16206972222.2222,24.5322071251323,24.7016155621497,-3.18,274114500000.00003,105627500000.0,23.3666666666667,645790000000.0,0.9895714285714292,85.765,422510000000.0,34989839.77562521,23416900.0,Canada,0.2057990232010365,0.732663282882906,-2.424295129836118,1.874727510536256,1.861446404334366,0.4111412139360171,-5.588867021087451,-3.5180465270579275,8.325854853184156,485668.0,485004.3,483127.8,7.366666999999999,7.466667,7.533333,0.9498640873762345,1.177124026831691,1.9336277463091183,16478694444.4444,16614000000.0,16609638888.8889,1.0006842105263198,1.00080476190476,0.99917,1.324693288491896,3.138883640800172,-0.0006534235386583243,86816974.6284681,1.7629977157682386,7.441666999999999,1.1264519073016717,999.5,-0.1366666666665992,-271722222.2222004,0.8837266650961445,0.06494057180269122,-2.406220357917266,-1.0704864625556065,0,0,0.7627809681982959,6.35847441136463,0.23759459692893614,6.49405718026914,0.03653021342581499,0.0,-0.23499965000000156,-0.08672280362272278,-0.8865161834727276
2013-03-31,491023.8,491023.8,7.166667,0.9075907,0.938291897815245,1.00565,1.8515,16351222222.2222,24.8839008463143,24.9980712302141,-3.22,275949750000.0,104522250000.0,23.4733333333333,669691000000.0,1.02409523809524,89.09896999999998,418089000000.0,35080992.0,23438500.0,Canada,0.8951286042318429,1.5702285819249262,-1.3758762582598782,2.638099402419325,1.9716256627283935,-0.7708793673472769,-2.6112500319935505,-2.2897315303776478,9.571117470258983,486667.5,485668.0,483432.8,7.366666999999999,7.366666999999999,7.566667,0.8631412837535117,0.9498640873762345,1.51567823124525,16206972222.2222,16478694444.4444,16579333333.3333,1.00036315789474,1.0006842105263198,0.9996909090909092,0.732663282882906,2.423939388803187,-0.0006557726937064965,85146381.90653896,1.5495700140486734,7.341666999999999,0.9821053239441705,4356.299999999988,0.10666666666660163,144250000.0,0.7661655530778236,0.0628184698527221,-0.8537108068782606,-0.5773863334300049,0,0,0.718886930838058,6.724425580439889,3.887331662099891,6.281846985272229,0.6178363318750827,-0.1999999999999984,-0.48666634999999925,0.07515061406173329,-0.722057639765874
2013-06-30,493851.5,493851.5,7.166667,0.7652364,1.1768176708636027,1.010085,2.2445,16288666666.6667,24.8005928149807,24.9084698758396,-3.27,278480750000.0,104056750000.0,23.3966666666667,676324000000.0,1.031325,85.23156999999999,416227000000.0,35174722.76917618,23479700.0,Canada,0.5758783993769834,1.8241487755881858,-1.958187873680628,0.5587392550143289,2.765069638756734,-0.9431447678431182,-1.5632235794908023,-2.963125371834918,7.011936557765086,491023.8,486667.5,485004.3,7.166667,7.366666999999999,7.466667,0.938291897815245,0.8631412837535117,1.177124026831691,16351222222.2222,16206972222.2222,16614000000.0,1.00565,1.00036315789474,1.00080476190476,1.5702285819249262,2.5706949028949655,-0.000662142364658202,84281813.46011908,1.3629334822219785,7.266667,0.9820287349521485,2827.7000000000116,-0.07666666666660049,-62555555.55550003,0.4670451947392871,0.04783424252438146,-0.7465461273067797,-0.0003063559680882566,0,0,0.5496270382611256,8.433860366795043,-4.340566450992633,4.783424252438172,-0.9055251991902882,0.0,-0.5366663499999991,0.23852577304835765,-0.40572861474670735
2013-09-30,497912.5,497912.5,7.233333,1.14974,1.494546510440223,0.99782,2.698,16372000000.0,24.5405317219786,25.0342496554119,-2.98,280429000000.0,104578000000.0,23.2433333333333,687343000000.0,1.03522380952381,89.34368,418312000000.0,35268141.82061776,23512200.0,Canada,0.8223119702987614,2.521166722946533,-0.6474690383034054,-1.1062260672245028,2.855560466323226,-1.0603247436701047,0.6768313510774115,-0.6919517668733999,8.043239742586138,493851.5,491023.8,485668.0,7.166667,7.166667,7.366666999999999,1.1768176708636027,0.938291897815245,0.9498640873762345,16288666666.6667,16351222222.2222,16478694444.4444,1.010085,1.00565,1.0006842105263198,1.8241487755881858,1.324693288491896,-0.000598498732206964,84013154.92179851,1.6620518408356377,7.2333335,1.1181993407181456,4061.0,-0.15333333333339993,83333333.33329964,0.7385906397662702,0.04162318735477339,1.1964734344546368,0.5446824230639884,0,0,1.1038580633064907,10.81055259400211,4.8246324689314335,4.162318735477368,1.156343217000039,0.06666599999999967,-0.5200003500000001,0.31772883957662024,-0.05431505719863317
2013-12-31,503123.5,503123.5,7.266667,0.9307418,1.775900805939366,1.001315,2.6735,16595861111.1111,25.0139152997945,25.0778325653191,-3.25,282100750000.0,105221000000.0,22.86,705300000000.0,1.06354090909091,93.14001,420884000000.0,35356398.793598235,23532700.0,Canada,1.046569427359234,3.381364073006732,2.399515983347422,-2.1683309557775976,2.9134722898642496,-0.38484296229674975,1.9635745459229748,1.5230461433699771,9.215069914368446,497912.5,493851.5,486667.5,7.233333,7.166667,7.366666999999999,1.494546510440223,1.1768176708636027,0.8631412837535117,16372000000.0,16288666666.6667,16206972222.2222,0.99782,1.010085,1.00036315789474,2.521166722946533,0.732663282882906,-0.0006459646587766225,83654212.13678153,2.324227038366594,7.2083335,1.3463892212646091,5211.0,-0.3833333333333009,223861111.11109924,0.8113601523758501,0.04347630718188071,2.6487007901238258,0.9127595221858542,0,0,1.440895148511359,12.904879781792994,4.249130996171191,4.347630718188099,0.9751012123253019,0.033333999999999975,-0.5149996999999997,0.28135429549914304,0.21179818847194287
2014-03-31,503973.8,503973.8,7.233333,1.390025,1.90663590717867,0.996480952380952,2.4542857142857097,16584833333.3333,25.6861486809965,25.1459979668461,-2.53,282902000000.0,105524250000.0,22.6766666666667,717899000000.0,1.11068571428571,99.59733,422097000000.0,35434066.0,23552300.0,Canada,0.16900423057162328,2.6373467029500386,1.4287073341441747,-3.393922181198239,2.5193898526815195,0.9586475606868428,3.2239633152252534,0.591752600709472,7.198543806023983,503123.5,497912.5,491023.8,7.266667,7.233333,7.166667,1.775900805939366,1.494546510440223,0.938291897815245,16595861111.1111,16372000000.0,16351222222.2222,1.001315,0.99782,1.00565,3.381364073006732,1.5702285819249262,-0.0005020102235473352,83753758.62792867,2.5910065686228725,7.225,1.5884752236054653,850.2999999999884,-0.18333333333329804,-11027777.777799606,0.6376417153771847,0.04973714153453768,1.0671181210251124,0.968344009363425,0,0,1.2157505904531418,13.79133242638041,6.932917443320008,4.973714153453794,1.3911145843939274,-0.033333999999999975,-0.5100003500000003,0.1307351012393041,0.2914862640366528
2014-06-30,508567.8,508567.8,7.2,2.22403,1.8206708337447266,0.9998714285714292,2.2985714285714303,16839250000.0,26.7461542020636,25.892585209042,-2.53,285482500000.0,105129750000.0,23.0433333333333,725893000000.0,1.08258095238095,104.3338,420519000000.0,35502018.87825218,23594600.0,Canada,0.9115553229156026,2.979903877987611,3.380162075880766,-1.5101866362732475,2.514267144138338,1.0311680885670471,7.844818071879689,3.9509264844765024,7.329179505680705,503973.8,503123.5,493851.5,7.233333,7.266667,7.166667,1.90663590717867,1.775900805939366,1.1768176708636027,16584833333.3333,16595861111.1111,16288666666.6667,0.996480952380952,1.001315,1.010085,2.6373467029500386,1.8241487755881858,-0.000497475459515919,82686910.18188725,2.8799453442227287,7.23333325,1.7494385143257465,4594.0,0.36666666666659964,254416666.66670036,0.386862874017828,0.011895621415994085,1.155755102399425,0.6438531628811239,0,0,0.70434995138292,13.108830002962032,4.75561945285079,1.1895621415995263,3.964462771815662,-0.033332999999999835,-0.4716667000000001,-0.08596507343394344,0.09486365060892392
2014-09-30,513442.8,513442.8,7.033333,2.0838970000000003,1.5858049126731972,0.9993333333333329,2.18095238095238,17023055555.5556,26.6008406032003,25.6312270582066,-2.53,287607500000.0,105177750000.0,23.83,740468000000.0,1.1007136363636398,107.1606,420711000000.0,35565449.13896162,23612600.0,Canada,0.9585742549960807,3.1190821680516123,3.9766403344466017,2.5240212247240823,2.559827977848217,0.573495381437783,8.395534801621608,2.384642683571081,7.7290377584408265,508567.8,503973.8,497912.5,7.2,7.233333,7.233333,1.8206708337447266,1.90663590717867,1.494546510440223,16839250000.0,16584833333.3333,16372000000.0,0.9998714285714292,0.996480952380952,0.99782,2.979903877987611,2.521166722946533,-0.000492752065079109,81939215.04011743,3.0294242054989984,7.1833332500000004,1.77225311488399,4875.0,0.7866666666666973,183805555.5555992,0.309880219564656,0.017463307017079408,0.5979154451050794,0.09125840223297432,0,0,0.49140957452588047,11.153494023866516,2.709380852609611,1.7463307017080196,1.5426370728330128,-0.16666700000000034,-0.5566669999999991,-0.23486592107152937,-0.31652829271714206
2014-12-31,516991.5,516991.5,6.766667,1.925685,1.3152962953123792,1.00460952380952,1.85190476190476,17121500000.0,26.5771441509794,26.0216570073448,-2.53,289764750000.0,104859500000.0,24.1633333333333,753656000000.0,1.15436956521739,100.1089,419438000000.0,35631042.89665183,23617700.0,Canada,0.6911578076467251,2.756380888588983,3.167289032908216,5.701370662000427,2.7167598809999527,-0.343562596820024,6.249436893222948,3.7635806027788155,6.856089607259319,513442.8,508567.8,503123.5,7.033333,7.2,7.266667,1.5858049126731972,1.8206708337447266,1.775900805939366,17023055555.5556,16839250000.0,16595861111.1111,0.9993333333333329,0.9998714285714292,1.001315,3.1190821680516123,3.381364073006732,-0.0004893697478585237,81130540.8309421,2.873178409394561,7.0583332500000004,1.6571019872272432,3548.7000000000116,0.3333333333333002,98444444.44440079,0.21688494553483378,0.05945500487785622,-0.6249831844177489,-0.4606045106269867,0,0,0.285267965370994,8.900172036712531,-6.5804969363740025,5.945500487785641,-1.104944403895221,-0.26666599999999985,-0.7316663500000002,-0.270508617360818,-0.7325653015154728
2015-03-31,514113.0,514113.0,6.866667,1.075269,1.12524136094278,0.757040909090909,1.42136363636364,17029888888.8889,26.1112130222245,26.7210603235398,-2.53,290256250000.0,106288250000.0,24.0466666666667,766809000000.0,1.2612045454545502,104.0623,425153000000.0,35704498.0,23616300.0,Canada,-0.5567789799251988,2.011850616043942,2.6835093643123864,6.041452300455652,2.5995751178853554,0.7240041980871803,1.6548387479454085,6.263670102774799,6.812936081537924,516991.5,513442.8,503973.8,6.766667,7.033333,7.233333,1.3152962953123792,1.5858049126731972,1.90663590717867,17121500000.0,17023055555.5556,16584833333.3333,1.00460952380952,0.9993333333333329,0.996480952380952,2.756380888588983,2.6373467029500386,-0.0004921097112891524,82696411.1002834,2.716804387668037,6.96666675,1.4617533506682707,-2878.5,-0.11666666666659964,-91611111.11109924,0.49314462853167984,0.05260356712289454,-0.6254960869060966,-0.78139454623589,0,0,0.5549067329506091,7.726657720220876,3.9490994307199268,5.260356712289476,0.7493040122903585,0.09999999999999964,-0.5566663499999986,-0.1900549343695992,-0.9444658279146187
2015-06-30,512709.5,512709.5,6.933333,0.902096,1.0880357230450144,0.7446772727272729,1.78,16937305555.5556,25.8966809745481,26.7200088668561,-2.53,291815000000.0,106399750000.0,24.5833333333333,781445000000.0,1.2357636363636395,103.4648,425599000000.0,35793261.533130534,23638800.0,Canada,-0.272994458416731,0.814385023983033,0.5823035797651199,6.683060899754101,2.2181744940583004,1.2080310283245188,-3.176057466422433,3.1956007912456563,7.65291854309107,514113.0,516991.5,508567.8,6.866667,6.766667,7.2,1.12524136094278,1.3152962953123792,1.8206708337447266,17029888888.8889,17121500000.0,16839250000.0,0.757040909090909,1.00460952380952,0.9998714285714292,2.011850616043942,2.979903877987611,-0.0004934568210653401,83009774.54094374,2.1754246741668926,6.9,1.2785945729933428,-1403.5,0.5366666666666013,-92583333.33330154,1.017707389299409,0.047084037100100735,-2.1655188540045778,-0.7326351106997122,0,1,1.1073019951646366,7.5437139837668585,-0.5741752776942222,4.7084037100100975,-0.12168845927195862,0.06666600000000056,-0.43000034999999937,-0.03720563789776565,-0.9047107623843874
