,gdp_real,gdp_nominal,unemployment_rate,cpi_all_items,cpi_annual_growth,interest_rate_short_term,interest_rate_long_term,industrial_production_index,exports_volume,imports_volume,trade_balance,household_consumption,capital_formation,employment_level,money_supply_broad,exchange_rate_usd,stock_market_index,government_spending,population_total,population_working_age
2015-11-01,,,,,,0.08,0.2999999999999999,99.99016,,,,,,73.72707,626500300000000.0,122.49619047619,101.9017,,,76878140.0
2015-12-01,,,,,,0.07,0.27,98.09035,,,,,,73.84706,628565300000000.0,121.69,99.94139,,,76915720.0
2016-01-01,135494050.0,136316550.0,3.233333,0.0340947799999999,-0.127258844489712,0.07,0.095,100.2901,12.8756042936772,12.4882333344096,,74813425000000.0,26941100000000.0,74.04332,631190100000000.0,118.283333333333,91.55745,26942350.0,127076000.0,76981960.0
2016-02-01,,,,,,0.0299999999999999,-0.065,99.49021,,,,,,74.05332,635881500000000.0,114.997619047619,85.20278,,,76728500.0
2016-03-01,,,,,,-0.003,-0.05,99.89017,,,,,,74.13969,642020200000000.0,112.970434782609,87.52148000000001,,,76666090.0
2016-04-01,135268450.0,135837600.0,3.166667,-0.3722503999999999,,-0.0359999999999999,-0.085,99.19024,12.7796627510992,11.9472739899812,,74378825000000.0,26705650000000.0,74.22542,651168900000000.0,109.654761904762,86.11490999999998,26708500.0,,76617960.0
2016-05-01,,,,,,-0.0589999999999999,-0.12,98.69029,,,,,,74.25825,654651600000000.0,108.853636363636,85.71719,,,76476350.0
2016-06-01,,,,,,-0.055,-0.23,99.19024,,,,,,74.38332,658620500000000.0,105.433181818182,83.08069,,,76562860.0
2016-07-01,135534250.0,135905200.0,3.0333330000000003,-0.4742547999999999,,-0.0429999999999999,-0.195,99.69019,12.5683324402287,11.7974721918849,,74671225000000.0,26804775000000.0,74.52193,663505100000000.0,104.058571428571,83.31919999999998,26804800.0,,76608320.0
2016-08-01,,,,,,-0.0429999999999999,-0.07,100.5901,,,,,,74.64806,667157500000000.0,101.28347826087,84.08436,,,76572660.0
2016-09-01,,,,,,-0.0519999999999999,-0.085,100.9901,,,,,,74.80885,670508600000000.0,101.969545454545,86.00596999999999,,,76394710.0
2016-10-01,135720550.0,136135700.0,3.0,0.3053952999999999,,-0.0369999999999999,-0.05,101.09,13.0414522993761,12.3067940201166,,74835400000000.0,26804800000000.0,74.88561,675651700000000.0,103.814285714286,87.66717,26801200.0,,76329750.0
2016-11-01,,,,,,-0.049,0.02,102.09,,,,,,74.72489,680557000000000.0,108.231363636364,90.84837,,,76346720.0
2016-12-01,,,,,,-0.0439999999999999,0.04,101.49,,,,,,74.93375,686223300000000.0,116.082272727273,98.21703,,,76374130.0
2017-01-01,136794450.0,136919275.0,2.9,0.3408315999999999,0.484199796126422,-0.0449999999999999,0.085,100.6901,14.0640962411728,13.4857483131126,,75247650000000.0,26876575000000.0,74.96616,691481300000000.0,114.975454545455,98.87454,26876400.0,126972000.0,76434480.0
2017-02-01,,,,,,-0.0379999999999999,0.05,101.39,,,,,,74.86684,696139800000000.0,113.1205,99.11692,,,76188610.0
2017-03-01,,,,,,-0.042,0.065,101.49,,,,,,74.91708,698861200000000.0,113.031739130435,100.0903,,,76084110.0
2017-04-01,137341900.0,137638875.0,2.866667,0.4076086999999999,,-0.0539999999999999,0.015,103.7898,13.9196937310298,13.6580744595008,,75663250000000.0,26746450000000.0,75.08295,701977500000000.0,110.073,96.35859,26756400.0,,76235690.0
2017-05-01,,,,,,-0.0529999999999999,0.04,102.1899,,,,,,75.13181,704255300000000.0,112.223913043478,101.1307,,,76292590.0
2017-06-01,,,,,,-0.0559999999999998,0.075,102.9899,,,,,,75.37791,708769800000000.0,110.881818181818,103.3824,,,76202700.0
2017-07-01,138476125.0,139283550.0,2.8,0.6126616999999999,,-0.0539999999999999,0.075,102.4899,14.1574689943261,13.482631312262,,75402325000000.0,26853375000000.0,75.48479,712993100000000.0,112.534761904762,104.4557,26851375.0,,76161030.0
2017-08-01,,,,,,-0.049,0.01,103.7898,,,,,,75.50255,716596900000000.0,109.89652173913,103.9857,,,76129880.0
2017-09-01,,,,,,-0.0579999999999998,0.06,102.5899,,,,,,75.61219,721185000000000.0,110.665238095238,105.6405,,,76045940.0
2017-10-01,138608575.0,139199075.0,2.7,0.5751015,,-0.0369999999999999,0.065,103.1898,14.5365372562893,13.9728670992118,,75622550000000.0,26854850000000.0,75.73113000000001,725862600000000.0,112.941363636364,110.8845,26845350.0,,75860480.0
2017-11-01,,,,,,-0.048,0.035,103.9898,,,,,,75.82336,730351700000000.0,112.900454545455,114.9662,,,75939660.0
2017-12-01,,,,,,-0.042,0.045,105.4896,,,,,,75.95721,733531000000000.0,112.951904761905,116.6513,,,75884830.0
2018-01-01,138719650.0,139606875.0,2.466667,1.290761,0.9890945980218108,-0.04,0.08,102.1546,14.476460603967,14.4284216126009,,75544100000000.0,27053750000000.0,76.34693,737953400000000.0,111.086086956522,120.802,27051000.0,126811000.0,75785630.0
2018-02-01,,,,,,-0.042,0.045,104.1594,,,,,,76.38741,740533200000000.0,107.9545,113.7653,,,75850200.0
2018-03-01,,,,,,-0.0619999999999999,0.045,105.1618,,,,,,76.59308,743301200000000.0,106.024545454545,110.6344,,,75881530.0
2018-04-01,139270975.0,139723175.0,2.366667,0.6765899999999999,,-0.063,0.05,103.8861,14.7032023278992,14.4013337026935,,75702075000000.0,27031925000000.0,76.73788,746299500000000.0,107.572380952381,112.1202,27059175.0,,75959880.0
2018-05-01,,,,,,-0.0609999999999999,0.03,104.1594,,,,,,77.09663,747674900000000.0,109.74,114.9275,,,75736130.0
2018-06-01,,,,,,-0.0709999999999999,0.03,103.7038,,,,,,76.91143000000001,754458900000000.0,110.009523809524,113.6132,,,75658460.0
2018-07-01,138469975.0,138842175.0,2.433333,1.116373,,-0.07,0.06,103.5215,14.695962607271,15.0939461886234,,75717100000000.0,27070250000000.0,76.90508,757953700000000.0,111.462272727273,111.4653,27056475.0,,75677710.0
2018-08-01,,,,,,-0.0589999999999999,0.11,103.8861,,,,,,77.01694,760985100000000.0,111.052173913043,110.9412,,,75619730.0
2018-09-01,,,,,,-0.0579999999999998,0.125,102.1546,,,,,,77.17795,764851000000000.0,111.9375,112.7055,,,75578580.0
2018-10-01,138232900.0,138365325.0,2.466667,0.8745374999999999,,-0.0599999999999999,0.13,105.8909,14.7392956745525,15.4319337896071,,75581075000000.0,27257950000000.0,77.31541,768165000000000.0,112.851739130435,110.0826,27245650.0,,75560620.0
2018-11-01,,,,,,-0.0709999999999999,0.085,104.3417,,,,,,77.45528,770623900000000.0,113.338181818182,106.102,,,75462890.0
2018-12-01,,,,,,-0.068,-0.01,104.4328,,,,,,77.36764000000001,773895500000000.0,112.224761904762,100.4797,,,75328660.0
2019-01-01,138566875.0,139700200.0,2.466667,0.3018108999999999,0.468776159383928,-0.064,0.0,101.9724,14.0392224841718,14.3213172176115,,75394150000000.0,27338175000000.0,77.36358,776919400000000.0,109.125217391304,98.93965,27329450.0,126633000.0,75345540.0
2019-02-01,,,,,,-0.055,-0.015,103.5215,,,,,,77.57766,780550100000000.0,110.329,102.4915,,,75369630.0
2019-03-01,,,,,,-0.0409999999999998,-0.095,102.7014,,,,,,77.62021,784928000000000.0,111.228095238095,103.3572,,,75379860.0
2019-04-01,139193350.0,140230125.0,2.333333,0.7392473,,-0.067,-0.045,102.5191,13.7908282725105,14.264826017527,,75568975000000.0,27515850000000.0,77.56158,789096400000000.0,111.627272727273,104.3061,27567650.0,,75462620.0
2019-05-01,,,,,,-0.049,-0.095,103.6127,,,,,,77.68906,791364100000000.0,110.084782608696,100.5274,,,75377410.0
2019-06-01,,,,,,-0.0619999999999999,-0.165,102.3369,,,,,,77.8532,792159700000000.0,108.063,99.27679,,,75346940.0
2019-07-01,139318925.0,140360700.0,2.333333,0.3345600999999999,,-0.0709999999999999,-0.16,102.2458,13.6877721803439,14.0180268359824,,76220350000000.0,27774175000000.0,77.9483,794378300000000.0,108.230434782609,101.4176,27744300.0,,75293500.0
2019-08-01,,,,,,-0.0449999999999999,-0.28,101.2433,,,,,,77.97891,798032000000000.0,106.318636363636,96.7705,,,75251110.0
2019-09-01,,,,,,-0.0589999999999999,-0.215,102.428,,,,,,77.85673,802517900000000.0,107.44380952381,102.0022,,,75304980.0
2019-10-01,135406100.0,137527825.0,2.3,0.5001667,,-0.021,-0.1499999999999999,98.78288,13.6573678853201,13.8239008866618,,73585325000000.0,27850500000000.0,78.07544,806818600000000.0,108.119565217391,104.2139,27835325.0,,75324590.0
2019-11-01,,,,,,-0.0429999999999999,-0.08,98.05386,,,,,,78.09949,812565400000000.0,108.801904761905,109.3213,,,75173340.0
2019-12-01,,,,,,-0.0379999999999999,-0.025,98.41837,,,,,,78.1249,818403900000000.0,109.178636363636,111.161,,,75110490.0
2020-01-01,136142300.0,138619700.0,2.433333,0.6686727,-0.024995834027682,-0.032,-0.065,98.5095,13.338064974542,13.1080174289816,,74218650000000.0,27852325000000.0,78.01266,822735300000000.0,109.33347826087,110.8787,27833200.0,126261000.0,75077560.0
2020-02-01,,,,,,-0.016,-0.155,96.04903,,,,,,78.18456,827049100000000.0,110.0295,107.8232,,,75040390.0
2020-03-01,,,,,,-0.047,0.005,96.14017,,,,,,78.01649,833887700000000.0,107.492272727273,89.01700000000001,,,75009780.0
2020-04-01,125771250.0,128492850.0,2.733333,0.1334222999999999,,-0.0359999999999999,-0.04,87.11848,11.1990782445399,13.1060964348905,,68195575000000.0,27913225000000.0,77.10171,845487400000000.0,107.806363636364,91.1507,28004500.0,,75017800.0
2020-05-01,,,,,,-0.047,0.0,79.73711,,,,,,77.04355,863915400000000.0,107.224285714286,95.40068,,,75100380.0
2020-06-01,,,,,,-0.048,0.03,81.92418,,,,,,77.09524,889548200000000.0,107.585909090909,102.2208,,,75088950.0
2020-07-01,132478800.0,135046325.0,2.966667,0.0333444499999999,,-0.0279999999999999,0.01,86.57172,12.326054445991,11.7501362768265,,71815200000000.0,28564500000000.0,77.04800999999999,898730800000000.0,106.751739130435,100.6782,28514025.0,,74875390.0
2020-08-01,,,,,,-0.035,0.045,89.1233,,,,,,77.26364000000001,909193600000000.0,105.98619047619,102.6739,,,74860560.0
2020-09-01,,,,,,-0.0539999999999999,0.015,91.03699,,,,,,77.19917,916765700000000.0,105.559545454545,105.3336,,,74910140.0
2020-10-01,134848300.0,137233775.0,3.066667,-0.928998,,-0.02,0.04,95.22888,13.5523798653205,12.1844524191685,,73070400000000.0,28778750000000.0,77.27045,920631200000000.0,105.198636363636,105.0107,28769600.0,,74957500.0
2020-11-01,,,,,,-0.032,0.03,94.49986,,,,,,77.6264,926756600000000.0,104.390476190476,110.2328,,,75026020.0
2020-12-01,,,,,,-0.0259999999999999,0.02,94.40873,,,,,,77.52866999999999,932868500000000.0,103.790434782609,114.8566,,,74875520.0
2021-01-01,135259000.0,137761200.0,2.866667,-0.5313849,-0.23335277939831,-0.017,0.055,96.96032,14.4457359445928,13.8363114291231,,72126675000000.0,28747975000000.0,77.68977,940696100000000.0,103.687142857143,118.6747,28729075.0,125681593.0,74874720.0
2021-02-01,,,,,,-0.016,0.1499999999999999,96.14017,,,,,,77.80256999999999,947345900000000.0,105.3485,123.3508,,,74843290.0
2021-03-01,,,,,,-0.017,0.12,96.77806,,,,,,77.82606,951705200000000.0,108.692173913043,125.5606,,,74653660.0
2021-04-01,136110675.0,138550450.0,2.9,-0.7328448,,-0.012,0.09,98.78288,15.0645887725985,15.1065666907014,,72378700000000.0,29251050000000.0,77.87558,956748600000000.0,109.089545454545,125.05,29372200.0,,74631870.0
2021-05-01,,,,,,-0.017,0.08,94.68211,,,,,,77.73838,962230800000000.0,109.081428571429,122.9105,,,74647810.0
2021-06-01,,,,,,-0.0289999999999999,0.05,98.87401,,,,,,77.77804,966047500000000.0,110.078181818182,125.9228,,,74545470.0
2021-07-01,135468275.0,137808725.0,2.766667,,,-0.0359999999999999,0.015,97.41596,15.0248229505786,15.728711367013,,71545075000000.0,29628650000000.0,78.08258000000001,970817200000000.0,110.230909090909,124.3719,29560150.0,,74549280.0
2021-08-01,,,,,,-0.034,0.02,94.3176,,,,,,78.01992,975218000000000.0,109.807272727273,124.4789,,,74532250.0
2021-09-01,,,,,,-0.0219999999999999,0.065,89.57894,,,,,,77.93091,980519200000000.0,110.146363636364,133.0395,,,74335080.0
2021-10-01,137080475.0,139094825.0,2.733333,,,-0.0269999999999999,0.095,93.49745,15.4583673148194,16.5763019943748,,73616625000000.0,29285975000000.0,77.85266,987399200000000.0,113.083333333333,128.3724,29272850.0,,74165740.0
2021-11-01,,,,,,-0.0389999999999999,0.05,97.59821,,,,,,77.85539,992203900000000.0,114.015,130.4829,,,74150290.0
2021-12-01,,,,,,-0.0259999999999999,0.07,96.32242,,,,,,78.07644,997356400000000.0,113.92347826087,127.4835,,,74260550.0
2022-01-01,136253450.0,139117450.0,2.7,,2.49770278172251,-0.02,0.17,95.68452,16.5412586371395,18.6657834175935,,72830250000000.0,29499850000000.0,77.93021999999999,1002571100000000.0,114.890952380952,126.2342,29456350.0,125124989.0,74233070.0
2022-02-01,,,,,,-0.0179999999999999,0.1799999999999999,96.68694,,,,,,78.10067,1007238500000000.0,115.1535,123.6441,,,74224710.0
2022-03-01,,,,,,-0.008,0.2099999999999999,96.04903,,,,,,78.26566,1010863500000000.0,118.547391304348,121.6103,,,74208800.0
2022-04-01,137821300.0,140227050.0,2.6,,,-0.012,0.215,95.68452,17.2665090404034,21.0852600386693,,74289500000000.0,29697375000000.0,78.57168,1014258500000000.0,126.33619047619,122.6204,29735375.0,,74250670.0
2022-05-01,,,,,,-0.0179999999999999,0.2349999999999999,91.12812,,,,,,78.58379000000001,1015376400000000.0,128.864545454545,121.2945,,,74150150.0
2022-06-01,,,,,,-0.0379999999999999,0.225,96.14017,,,,,,78.45873,1020433700000000.0,133.841818181818,122.2176,,,73987950.0
2022-07-01,137220975.0,139383925.0,2.5333330000000003,,,-0.012,0.1799999999999999,96.5958,18.1764439082195,22.8904359736039,,74380375000000.0,29748400000000.0,78.64468000000001,1025021400000000.0,136.792380952381,122.9743,29579100.0,,73965590.0
2022-08-01,,,,,,-0.0179999999999999,0.22,97.96273,,,,,,78.56685999999999,1029082900000000.0,135.25,126.5281,,,73886120.0
2022-09-01,,,,,,-0.049,0.2399999999999999,97.14258,,,,,,78.63654,1032719800000000.0,143.216818181818,123.9406,,,74011400.0
2022-10-01,137588775.0,141695125.0,2.5333330000000003,,,-0.05,0.245,96.86919,17.9924182701044,22.2044853428055,,74362275000000.0,29908500000000.0,78.66942,1036635800000000.0,147.040476190476,122.1911,29784575.0,,74018590.0
2022-11-01,,,,,,-0.067,0.25,96.14017,,,,,,78.46175,1041534100000000.0,142.375909090909,126.8434,,,73857650.0
2022-12-01,,,,,,-0.07,0.4099999999999999,95.86678,,,,,,78.51649,1045128900000000.0,134.829545454545,124.7155,,,73895300.0
2023-01-01,139268150.0,145540000.0,2.6,,3.26813365933164,-0.02,0.4899999999999999,92.13053,16.5866719624797,19.4668233344694,,75017500000000.0,29963700000000.0,78.74016999999999,1047976800000000.0,130.616363636364,123.7956,29851225.0,124516650.0,73875880.0
2023-02-01,,,,,,-0.0189999999999999,0.5,95.13776,,,,,,78.53064,1050700800000000.0,132.7835,127.9566,,,73767380.0
2023-03-01,,,,,,-0.017,0.32,95.13776,,,,,,78.63684,1055267800000000.0,133.721739130435,128.0759,,,73909380.0
2023-04-01,140100500.0,148604775.0,2.5333330000000003,,,-0.0149999999999999,0.385,95.50227,16.5048795403134,18.100288993008,,74550825000000.0,29946550000000.0,78.81925,1059203000000000.0,133.39,129.9859,29400325.0,,73992070.0
2023-05-01,,,,,,-0.0509999999999999,0.4299999999999999,93.13293,,,,,,78.86216999999999,1059980900000000.0,137.40608695652202,136.6087,,,73977160.0
2023-06-01,,,,,,-0.066,0.395,95.50227,,,,,,78.97487,1064624600000000.0,141.315454545455,145.4226,,,73985560.0
2023-07-01,138647450.0,148441150.0,2.6,,,-0.0459999999999999,0.5949999999999999,94.3176,17.2372591254027,18.2877459838547,,74438525000000.0,30044750000000.0,78.94147,1067645000000000.0,141.050952380952,146.4205,29520175.0,,73966200.0
2023-08-01,,,,,,-0.064,0.64,94.04422,,,,,,78.97105,1072349900000000.0,144.675652173913,147.2978,,,73938480.0
2023-09-01,,,,,,-0.0539999999999999,0.765,94.13535,,,,,,79.16821999999999,1076164300000000.0,147.645714285714,153.541,,,73817500.0
2023-10-01,138507700.0,148704525.0,2.566667,,,-0.02,0.95,95.22888,,,,,,79.06671,1079579400000000.0,149.54454545454502,146.3599,29483525.0,,73798450.0
2023-11-01,,,,,,-0.0149999999999999,0.66,94.68211,,,,,,79.25043000000001,1081546500000000.0,149.850909090909,151.8579,,,73867100.0
2023-12-01,,,,,,-0.012,0.62,95.5934,,,,,,79.31403,,144.072380952381,151.3699,,,73744830.0
2024-01-01,138044800.0,148802050.0,2.566667,,2.7385368163524295,-0.0139999999999998,0.7299999999999999,89.21443000000002,,,,,,79.202,,145.833043478261,159.418,29623425.0,123975371.0,73685020.0
2024-02-01,,,,,,-0.006,0.7099999999999999,88.75879,,,,,,79.15594,,149.431904761905,168.0147,,,73715260.0
2024-03-01,,,,,,0.0219999999999999,0.7249999999999999,92.31278,,,,,,79.09872,,149.714761904762,175.9725,,,73705370.0
2024-04-01,139363600.0,152416075.0,2.566667,,,0.0769999999999999,0.87,,,,,,,79.16754,,153.70545454545498,174.4738,29872400.0,,73540230.0
2024-05-01,,,,,,0.0769999999999999,1.07,,,,,,,79.16942,,156.132173913043,176.6145,,,73601650.0
2024-06-01,,,,,,0.0769999999999999,1.05,,,,,,,79.49,,157.889,177.8142,,,73694800.0
2024-07-01,139663675.0,153218500.0,2.5,,,0.0779999999999999,1.045,,,,,,,79.44393000000001,,157.857391304348,183.4295,29890375.0,,73548730.0
2024-08-01,,,,,,0.2269999999999998,0.89,,,,,,,79.59854,,146.322727272727,167.0374,,,73594310.0
2024-09-01,,,,,,0.2269999999999998,0.8549999999999999,,,,,,,79.59966,,143.201428571429,169.3219,,,73605840.0
2024-10-01,140441450.0,154951450.0,2.5,,,0.2269999999999998,0.935,,,,,,,79.72469,,149.552173913043,173.0491,29971550.0,,73678560.0
2024-11-01,,,,,,0.2269999999999998,1.05,,,,,,,79.76888000000001,,153.74380952381,173.96900000000002,,,73763110.0
2024-12-01,,,,,,0.2269999999999998,1.09,,,,,,,79.82137,,153.892727272727,176.8363,,,73727120.0
2025-01-01,140385450.0,156330300.0,2.466667,,,0.2929999999999999,1.245,,,,,,,79.90326999999999,,156.688260869565,176.8473,29820525.0,,73776700.0
2025-02-01,,,,,,0.4779999999999999,1.37,,,,,,,79.89107,,151.9515,176.6075,,,73537630.0
2025-03-01,,,,,,0.4769999999999999,1.485,,,,,,,79.84136,,149.139523809524,176.9917,,,73295340.0
2025-04-01,,,2.5,,,0.4769999999999999,1.31,,,,,,,79.89076999999999,,144.226363636364,163.6835,,,73300080.0
2025-05-01,,,,,,0.4769999999999999,1.5,,,,,,,80.15769,,144.79454545454502,176.378,,,73542530.0
2025-06-01,,,,,,0.4769999999999999,1.42,,,,,,,80.22909,,144.460476190476,179.6275,,,73551880.0
2025-07-01,,,,,,0.4779999999999999,1.545,,,,,,,80.17611,,146.859130434783,184.3558,,,73450810.0
2025-08-01,,,,,,0.4769999999999999,1.6,,,,,,,,,147.615714285714,196.6423,,,
