Country,Model,Test_RMSE,Test_MAE,Test_R2,Test_MAPE
uk,Linear Regression,1.9238805719256802,1.3198936425610746,0.48229685662834176,245.059023408008
uk,Ridge,2.545208372529484,1.8718853057555926,0.09391013987946206,269.54762081708043
uk,LASSO,2.6798185197931206,1.905559233182764,-0.004466257281334318,240.97439214159718
uk,Random Forest,2.7254608945469934,1.919985625346468,-0.03897355614410669,247.0814617547027
uk,XGBoost,2.690283707232307,1.4633367468212435,-0.012326829251259941,148.21114983524433
uk,Gradient Boosting,2.709428243001483,1.3798131947585106,-0.026785887806283437,135.69583747894143
uk,Stacking Ensemble,2.963714245836072,2.3043455255847745,-0.22856245570318,287.28438253905955
