Country,Model,Test_RMSE,Test_MAE,Test_R2,Test_MAPE
japan,Linear Regression,29.604338936092923,25.302032861392295,-1405.9106958620578,3291.7194206563763
japan,Ridge,24.7148999930858,24.383103040353088,-979.5585045604481,6019.59162362504
japan,LASSO,6.872663956592465,6.789871363266432,-74.8238818199036,2032.0824922778133
japan,Random Forest,2.9303249876831865,2.331624838645106,-12.784384308526644,799.9460810414123
japan,XGBoost,2.391568001102329,2.2530275306564604,-8.181661207817326,548.1176918481414
japan,Gradient Boosting,3.199036973948409,2.950802475811754,-15.428363931914348,822.4631084588982
japan,Stacking Ensemble,5.094631732195333,5.004909363696762,-40.66595960065893,1113.2754969545151
