Country,Model,Test_RMSE,Test_MAE,Test_R2,Test_MAPE
USA,Linear Regression,1.8569054741757862,1.3969855781776173,-4.135307548148681,83.47879355228054
USA,Ridge,1.6636531916644586,1.2810243831846038,-3.1220424518093486,57.830929808061924
USA,LASSO,2.5063657045856673,2.1954538192787805,-8.355688291057712,108.5584514099912
USA,Random Forest,1.6915729746648593,1.217727802639362,-3.261557387635909,66.35901050520235
USA,XGBoost,1.57626417761624,1.142690564235529,-2.700367660437362,61.46296392755516
USA,Gradient Boosting,1.5685708355276646,1.087430260426693,-2.6643347140786355,58.75521371929604
