,gdp_real,gdp_nominal,unemployment_rate,cpi_all_items,cpi_annual_growth,interest_rate_short_term,interest_rate_long_term,industrial_production_index,exports_volume,imports_volume,trade_balance,household_consumption,capital_formation,employment_level,money_supply_broad,exchange_rate_usd,stock_market_index,government_spending,population_total,population_working_age
2021-05-01,,,,,,0.0495,0.9058,104.792,,,,,,,2255446000000.0,0.709737142857143,106.4692,,,
2021-06-01,,,,,,0.0498,0.8549,103.1069,,,,,,,2273226000000.0,0.713113636363636,107.6213,,,
2021-07-01,615459.0,581805.0,4.371713,2.7,,0.0506,0.6979,102.0537,13.4569195204346,21.1312888827655,,346343000000.0,98233000000.0,,2277575000000.0,0.7242690909090909,106.8666,132986.0,,41801000.0
2021-08-01,,,,,,0.0504,0.644,102.159,,,,,,,2277686000000.0,0.724800454545454,108.2514,,,
2021-09-01,,,,,,0.05,0.8023,101.0005,,,,,,,2326344000000.0,0.7282554545454549,107.1312,,,
2021-10-01,624592.0,597082.0,4.171912,4.4,,0.0502,1.083,100.158,14.1234615379388,22.2522616941192,,347331000000.0,98770000000.0,,2338883000000.0,0.7301761904761899,108.6177,134081.0,,41880000.0
2021-11-01,,,,,,0.0468,0.9394,101.7378,,,,,,,2353070000000.0,0.743705909090909,110.1591,,,
2021-12-01,,,,,,0.1140999999999999,0.8375,101.9484,,,,,,,2373643000000.0,0.751108695652174,110.5146,,,
2022-01-01,629149.0,610346.0,3.790746,5.5,7.92204883147907,0.1958,1.2051,101.5271,13.9437586557407,24.4311627355423,,349997000000.0,103833000000.0,59.596,2366043000000.0,0.73767380952381,113.6568,133926.0,67604000.0,41957000.0
2022-02-01,,,,,,0.4199,1.4891,101.2112,,,,,,,2384128000000.0,0.7386975,114.2632,,,
2022-03-01,,,,,,0.5623,1.5457,100.8952,,,,,,,2425703000000.0,0.7591213043478259,110.9183,,,
2022-04-01,631258.0,625467.0,3.784256,7.9,,0.6905999999999999,1.8362,100.7899,14.8367110727816,25.4762554571364,,351376000000.0,104294000000.0,,2416599000000.0,0.773727142857143,114.6437,129626.0,,42036000.0
2022-05-01,,,,,,0.9158,1.9069,101.0005,,,,,,,2424545000000.0,0.803472272727273,112.9969,,,
2022-06-01,,,,,,1.0767,2.3824,100.0527,,,,,,,2444987000000.0,0.812043181818182,110.677,,,
2022-07-01,631977.0,636553.0,3.728506,8.699999999999998,,1.1908,2.1454,99.52607,15.5745455519298,25.2168716525022,,348195000000.0,106086000000.0,,2449008000000.0,0.8340633333333329,109.5683,131628.0,,42138000.0
2022-08-01,,,,,,1.622,2.3278,98.99947,,,,,,,2464160000000.0,0.834584782608696,113.2166,,,
2022-09-01,,,,,,1.8569,3.5007,98.78883,,,,,,,2573693000000.0,0.883185,109.0082,,,
2022-10-01,634044.0,654062.0,3.914116,9.4,,2.1857,4.1096,99.21011,14.9783666998391,25.217447536615,,347904000000.0,106689000000.0,,2461218000000.0,0.8843590476190479,105.719,131069.0,,42252000.0
2022-11-01,,,,,,2.8599,3.4171,98.99947,,,,,,,2435930000000.0,0.851892727272727,111.7236,,,
2022-12-01,,,,,,3.1779,3.5015,99.10479,,,,,,,2385905000000.0,0.8218240909090909,113.3291,,,
2023-01-01,634428.0,665965.0,4.001267,9.0,6.79396706793964,3.4275,3.5115,98.99947,14.068794058687,22.2690794669599,,350685000000.0,108986000000.0,59.323,2400259000000.0,0.8182718181818179,117.266,130234.0,68492000.0,42365000.0
2023-02-01,,,,,,3.9021,3.5553,99.10479,,,,,,,2391120000000.0,0.8274815,120.0188,,,
2023-03-01,,,,,,4.0031,3.5638,99.73670000000001,,,,,,,2352715000000.0,0.824027826086957,115.8184,,,
2023-04-01,634694.0,677760.0,4.227213,7.7,,4.1774,3.6503,99.84203,13.6099832157299,21.9248544421197,,352417000000.0,107707000000.0,,2332954000000.0,0.803497,118.566,133475.0,,42479000.0
2023-05-01,,,,,,4.3528,3.9621,98.89416000000001,,,,,,,2317009000000.0,0.8016995652173909,116.9485,,,
2023-06-01,,,,,,4.5872,4.3659,101.5271,,,,,,,2294303000000.0,0.791785,114.5883,,,
2023-07-01,634327.0,683791.0,4.106044,6.3,,4.9302,4.4372,100.4739,13.1141270273235,20.2172139232598,,350830000000.0,106244000000.0,,2272314000000.0,0.776356666666667,113.9178,135535.0,,42589000.0
2023-08-01,,,,,,5.1609,4.5298,100.0527,,,,,,,2253945000000.0,0.7873517391304349,112.8674,,,
2023-09-01,,,,,,5.1854,4.4199,99.84203,,,,,,,2226406000000.0,0.8072357142857141,114.8787,,,
2023-10-01,633011.0,683669.0,3.856789,4.4,,5.1871,4.5695,98.47288,,,,,107170000000.0,,2208840000000.0,0.821826818181818,113.4461,135284.0,,42695000.0
2023-11-01,,,,,,5.1875,4.2721,98.99947,,,,,,,2200066000000.0,0.804664545454545,112.8533,,,
2023-12-01,,,,,,5.187,3.8622,99.63139,,,,,,,,0.7900580952380948,115.4689,,,
2024-01-01,638746.0,698228.0,4.341712,3.9,3.27157294635921,5.1875,3.9319,99.10479,,,,,108688000000.0,59.141,,0.7872621739130429,115.3066,136268.0,69226000.0,42801000.0
2024-02-01,,,,,,5.1883,4.123,100.0527,,,,,,,,0.7922138095238092,115.8311,,,
2024-03-01,,,,,,5.1891,4.033,100.2633,,,,,,,,0.786631904761905,117.9558,,,
2024-04-01,641670.0,706477.0,4.196704,2.9,,5.1979,4.2172,,,,,,,,,0.799118636363636,120.9609,137627.0,,42908000.0
2024-05-01,,,,,,5.2,4.2229,,,,,,,,,0.791288695652174,126.2393,,,
2024-06-01,,,,,,5.2,4.1644,,,,,,,,,0.7868034999999999,124.5847,,,
2024-07-01,641675.0,719085.0,4.2713,2.9,,5.2,4.1386,,,,,,,,,0.77747652173913,124.4262,138081.0,,43001000.0
2024-08-01,,,,,,4.95,3.9444,,,,,,,,,0.772639545454545,125.2097,,,
2024-09-01,,,,,,4.95,3.9053,,,,,,,,,0.75659380952381,125.3474,,,
2024-10-01,642287.0,727199.0,4.382324,3.4,,4.95,4.1993,,,,,,,,,0.766574347826087,125.363,138771.0,,43089000.0
2024-11-01,,,,,,4.7476,4.4164,,,,,,,,,0.7844104761904759,123.711,,,
2024-12-01,,,,,,4.7,4.4345,,,,,,,,,0.791460909090909,124.7651,,,
2025-01-01,647018.0,738159.0,4.535109,3.6,,4.7002,4.6627,,,,,,,,,0.809382173913043,127.3686,138256.0,,43178000.0
2025-02-01,,,,,,4.4919,4.5063,,,,,,,,,0.7972104999999999,132.1118,,,
2025-03-01,,,,,,4.4555,4.6448,,,,,,,,,0.7745557142857141,131.3455,,,
2025-04-01,,,4.659199,,,4.4577,4.5762,,,,,,,,,0.760806363636364,125.0014,,,43266000.0
2025-05-01,,,,,,4.2604,4.6004,,,,,,,,,0.7478072727272729,131.2874,,,
2025-06-01,,,,,,4.2144,4.5248,,,,,,,,,0.737158095238095,133.545,,,
2025-07-01,,,,,,4.2172,4.5924,,,,,,,,,0.741236956521739,136.0249,,,
2025-08-01,,,,,,4.0172,4.6369,,,,,,,,,0.7433757142857141,139.3394,,,
