,gdp_real,gdp_nominal,unemployment_rate,cpi_all_items,cpi_annual_growth,interest_rate_short_term,interest_rate_long_term,industrial_production_index,exports_volume,imports_volume,trade_balance,household_consumption,capital_formation,employment_level,money_supply_broad,exchange_rate_usd,stock_market_index,government_spending,population_total,population_working_age
2008-09-01,,,,,,4.2733,4.0940909090909114,98.67912,,,,,,,,0.697045454545455,68.08054,,,
2008-10-01,653659.516363039,639522.0,7.242324000000002,1.612903,,3.8198,3.8834782608695697,96.64948,36.484527557803,30.8070953789397,4.74,372840540000.0,132306469999.99998,38745520.0,,0.7533478260869559,53.88569,123259.558312677,,
2008-11-01,,,,,,3.1502,3.5565,92.3969,,,,,,,,0.7861,50.31721,,,
2008-12-01,,,,,,2.4864,3.0478947368421103,89.01418000000001,,,,,,,,0.74475,48.95422,,,
2009-01-01,623021.309823292,615571.0,7.672913,0.8177171999999999,0.312739007368444,1.8122,3.0709523809523795,82.82861,32.6033185151814,28.3058281050212,4.24,376136670000.0,134246870000.0,38440310.0,,0.7583,48.43948,124901.646277254,81902307.0,31.2252210513745
2009-02-01,,,,,,1.2571,3.1275,80.12241999999999,,,,,,,,0.78065,45.3067,,,
2009-03-01,,,,,,1.062,3.01954545454545,80.21907,,,,,,,,0.766863636363636,42.06982,,,
2009-04-01,624556.942047445,618581.0,7.861789,0.2705445,,0.8418999999999999,3.133,77.80283,31.5300615781608,26.1368231469291,5.28,374012750000.0,135036480000.00002,38336640.0,,0.7574090909090909,47.93052,125801.021956016,,
2009-05-01,,,,,,0.7821,3.3710000000000004,81.18557,,,,,,,,0.731952380952381,50.52928,,,
2009-06-01,,,,,,0.698,3.47363636363636,82.53865999999998,,,,,,,,0.713568181818182,50.80304,,,
2009-07-01,628432.555007709,624956.0,7.926133,-0.2350570999999999,,0.3575999999999999,3.33782608695652,81.57217,32.743029352753,26.993514653558,6.29,370446130000.0,135960150000.0,38250140.0,,0.709826086956522,51.02667,126668.304819224,,
2009-08-01,,,,,,0.3474999999999999,3.3052380952381,82.73196,,,,,,,,0.701,55.71909,,,
2009-09-01,,,,,,0.3632,3.26318181818182,86.01804,,,,,,,,0.686454545454545,58.02095,,,
2009-10-01,633258.764746173,632913.0,7.508295,0.4052684999999999,,0.3587,3.2090909090909094,84.375,33.5414834264799,26.8672907995539,7.04,369043570000.0,136228310000.0,38855700.0,,0.675,59.17189,126507.682031543,,
2009-11-01,,,,,,0.3624,3.21714285714286,84.85825,,,,,,,,0.670233333333333,58.65136,,,
2009-12-01,,,,,,0.3546,3.1385,85.24483999999998,,,,,,,,0.686347826086957,60.76237,,,
2010-01-01,637864.932465875,636727.0,7.496613000000002,0.8110848,1.1038103778926,0.3439999999999999,3.2575,86.40464,34.5846156799263,28.9270837998836,5.86,371007160000.0,137360520000.00002,37803130.0,,0.7001428571428571,61.14986999999999,127981.153240586,81776930.0,31.2836478267731
2010-02-01,,,,,,0.3406,3.17,85.53479,,,,,,,,0.73085,58.19446,,,
2010-03-01,,,,,,0.3477,3.10217391304348,87.56443,,,,,,,,0.737,62.05019,,,
2010-04-01,651685.444483167,647996.0,7.018875,1.112985,,0.3533,3.0645,89.30412,36.6729400212749,31.195577599718,5.7,374493640000.0,136123989999.99998,37903740.0,,0.746545454545455,64.68172,126953.331121231,,
2010-05-01,,,,,,0.3438999999999999,2.7342857142857095,92.20361,,,,,,,,0.7954285714285709,60.69875,,,
2010-06-01,,,,,,0.3543,2.54318181818182,91.23711,,,,,,,,0.818954545454545,61.53352,,,
2010-07-01,657974.136884078,659036.0,6.712364,1.110737,,0.4811,2.6159090909090894,91.23711,37.2317628132176,31.4544846455065,6.02,375455420000.0,137628690000.0,38075080.0,,0.7820454545454549,61.42941,128382.664267447,,
2010-08-01,,,,,,0.4255999999999999,2.35,92.3969,,,,,,,,0.7754090909090909,62.0232,,,
2010-09-01,,,,,,0.4536,2.3004545454545497,93.5567,,,,,,,,0.763909090909091,63.14136,,,
2010-10-01,662288.48616688,666054.0,6.638729,1.379078,,0.7013,2.34571428571429,95.58634,37.84938309449,31.8031573300636,6.58,377459120000.0,138030930000.0,38187050.0,,0.72,65.5589,128703.851370736,,
2010-11-01,,,,,,0.5926,2.53272727272727,95.00645,,,,,,,,0.733454545454545,68.64348000000001,,,
2010-12-01,,,,,,0.4980999999999999,2.9147619047618996,96.84278,,,,,,,,0.7567826086956521,71.57575,,,
2011-01-01,674262.026846338,678714.0,6.248828,1.877305,2.07517283735874,0.659,3.0166666666666697,96.16624,38.7266122499282,33.0540655495755,7.11,379753320000.0,138008580000.0,38383180.0,,0.7484095238095241,72.21966,128575.371517528,80274983.0,31.1406005583242
2011-02-01,,,,,,0.7071,3.199,97.13273,,,,,,,,0.73225,74.39622,,,
2011-03-01,,,,,,0.6587,3.2117391304347795,97.51933,,,,,,,,0.7135652173913041,71.13428,,,
2011-04-01,676090.079317227,682474.0,5.850792,2.001334,,0.9661,3.3405263157894702,97.71263,38.9895662217275,33.650849932526,6.19,378871690000.0,138500200000.0,38736820.0,,0.691714285714286,73.68676999999998,129185.644555401,,
2011-05-01,,,,,,1.0334,3.06090909090909,98.67912,,,,,,,,0.698454545454545,73.44771,,,
2011-06-01,,,,,,1.124,2.89090909090909,97.13273,,,,,,,,0.694181818181818,71.42152,,,
2011-07-01,679746.201211395,689503.0,5.73699,2.197071,,1.0118,2.74380952380952,100.2255,39.0697038899344,33.4843082049934,6.67,383199790000.0,138440610000.0,38892700.0,,0.7000476190476189,72.65536,129282.006533595,,
2011-08-01,,,,,,0.9058,2.21347826086957,99.45232,,,,,,,,0.697652173913043,59.23936,,,
2011-09-01,,,,,,1.0055,1.8290909090909095,97.90593,,,,,,,,0.727,54.41392,,,
2011-10-01,679673.077078273,692457.0,5.466125,2.22296,,0.9596,2.0023809523809497,99.06572000000001,38.6658273142933,32.9815710614862,6.44,384482210000.0,139453620000.0,39130700.0,,0.728857142857143,58.46436,130036.830891912,,
2011-11-01,,,,,,0.79,1.8740909090909097,98.38918,,,,,,,,0.737136363636364,58.11156,,,
2011-12-01,,,,,,0.627,1.9276190476190505,97.32603,,,,,,,,0.760636363636364,58.379540000000006,,,
2012-01-01,681117.234207416,694811.0,5.501433,2.138861,2.00848884782953,0.38,1.8209090909090897,97.71263,39.6685826061672,33.1836952275778,7.22,385914790000.0,139695730000.0,38887220.0,,0.775,62.40877,130149.239277883,80425823.0,31.282652731417
2012-02-01,,,,,,0.3655999999999999,1.85190476190476,98.09923,,,,,,,,0.7554761904761909,67.23806,,,
2012-03-01,,,,,,0.3567,1.83045454545455,98.87242,,,,,,,,0.757136363636364,68.83046999999999,,,
2012-04-01,681848.47553864,697672.0,5.361546,1.863963,,0.3451,1.6242105263157902,97.42268,39.7423272871908,32.9254721781906,7.05,387397540000.0,140291640000.0,39046890.0,,0.759952380952381,66.66934,130711.339679811,,
2012-05-01,,,,,,0.337,1.33681818181818,99.06572000000001,,,,,,,,0.7817826086956521,62.91772,,,
2012-06-01,,,,,,0.332,1.30047619047619,98.00258,,,,,,,,0.7977142857142858,59.9411,,,
2012-07-01,683237.740829821,703673.0,5.354879,2.019544,,0.1842,1.24227272727273,98.77577,39.8572998455143,32.5954604092494,7.85,387918520000.0,140649200000.0,39276020.0,,0.8140909090909091,63.28787,131273.448434893,,
2012-08-01,,,,,,0.1101,1.34173913043478,98.96907,,,,,,,,0.806173913043478,66.81779,,,
2012-09-01,,,,,,0.0992999999999999,1.4905,97.71263,,,,,,,,0.77715,69.60355,,,
2012-10-01,681190.375292928,704449.0,5.300643,2.012334,,0.0907,1.46695652173913,96.35954,38.9546759093171,32.2154876115309,6.99,388359320000.0,140872650000.0,39293670.0,,0.770608695652174,69.99876,131562.517663169,,
2012-11-01,,,,,,0.0785,1.33590909090909,95.68299,,,,,,,,0.779227272727273,69.72694,,,
2012-12-01,,,,,,0.0734,1.2994117647058798,96.16624,,,,,,,,0.7617619047619051,72.98694999999998,,,
2013-01-01,677424.317151328,706273.0,5.42787,1.546392,1.50472330251882,0.069,1.51227272727273,95.29639,39.0827353191735,32.0294699452763,7.08,387768190000.0,141986280000.0,39281320.0,,0.752,74.69118,132670.646999789,80645605.0,31.5565826945796
2013-02-01,,,,,,0.0676999999999999,1.5435,95.97294,,,,,,,,0.74955,74.36343999999998,,,
2013-03-01,,,,,,0.067,1.3545,97.71263,,,,,,,,0.772047619047619,76.44745999999996,,,
2013-04-01,685321.7913381,715570.0,5.250197,1.508828,,0.081,1.19619047619048,97.61598,38.4758839238027,31.7224425850098,7.53,389531480000.0,141747900000.0,39601020.0,,0.767772727272727,74.61020999999998,132445.805168387,,
2013-05-01,,,,,,0.0787,1.29409090909091,96.84278,,,,,,,,0.7707142857142858,78.491,,,
2013-06-01,,,,,,0.0861999999999999,1.5305,98.58247,,,,,,,,0.758586,76.11973,,,
2013-07-01,688831.749727972,722709.0,5.131218,1.628353,,0.0931,1.5656521739130402,97.03608,38.1059368998164,31.3116682037007,7.04,390693690000.0,142850310000.0,39571270.0,,0.764642173913043,76.90050999999998,133489.698754979,,
2013-08-01,,,,,,0.0819999999999999,1.735,98.96907,,,,,,,,0.7510654545454549,78.8091,,,
2013-09-01,,,,,,0.0802999999999999,1.88809523809524,98.67912,,,,,,,,0.74911619047619,80.3456,,,
2013-10-01,689855.453686905,726679.0,5.114995,1.336303,,0.0932999999999999,1.76217391304348,98.00258,38.5304214139797,31.2814129969322,7.67,389731860000.0,142894990000.0,39665090.0,,0.733005652173913,83.1757,133537.879744076,,
2013-11-01,,,,,,0.1030999999999999,1.67714285714286,99.64562,,,,,,,,0.7413595238095241,86.68056,,,
2013-12-01,,,,,,0.1686,1.79777777777778,99.83892,,,,,,,,0.7297122727272729,87.57316,,,
2014-01-01,697057.998561266,739433.0,5.150405,1.205584,0.906794000434214,0.1960999999999999,1.75590909090909,99.16237,37.9253970353956,31.3804869712856,6.9,391244650000.0,143569140000.0,39671850.0,,0.73408347826087,89.84803999999998,134132.098021018,80982500.0,31.8220023900549
2014-02-01,,,,,,0.1567,1.5585,99.16237,,,,,,,,0.731746,89.74779000000001,,,
2014-03-01,,,,,,0.1918999999999999,1.5085714285714296,99.45232,,,,,,,,0.7231647619047621,88.25561999999998,,,
2014-04-01,696911.733342631,743248.0,4.949609,1.075269,,0.2539,1.4565,99.06572000000001,37.7699412742018,30.894375812209,,391445010000.0,144254440000.0,39828530.0,,0.7240890909090909,89.13858,134854.787798015,,
2014-05-01,,,,,,0.2479999999999999,1.32714285714286,98.58247,,,,,,,,0.728108181818182,89.8037,,,
2014-06-01,,,,,,0.0758,1.26428571428571,98.67912,,,,,,,,0.735575238095238,91.3672,,,
2014-07-01,700787.142874218,748844.0,4.897238,0.8482562999999999,,0.0432999999999999,1.11434782608696,100.3222,38.5489080063205,30.8847687058442,,394610910000.0,145386640000.0,39969980.0,,0.7388569565217391,89.57235,135850.50039551,,
2014-08-01,,,,,,0.0178999999999999,0.956190476190476,96.74613,,,,,,,,0.75092,85.20766999999998,,,
2014-09-01,,,,,,0.0066,0.921363636363636,99.16237,,,,,,,,0.775189545454545,88.18429,,,
2014-10-01,706124.933353913,757610.0,4.926819999999999,0.5023547999999999,,-0.0045,0.7909090909090908,99.45232,38.8246517531591,30.7352057411884,,397095490000.0,145908070000.0,40007750.0,,0.789044347826087,82.40456,136814.086764839,,
2014-11-01,,,,,,-0.0115999999999999,0.719,99.35567,,,,,,,,0.8013680000000001,87.26277,,,
2014-12-01,,,,,,-0.0300999999999999,0.588947368421053,100.9987,,,,,,,,0.812196086956522,90.31265,,,
2015-01-01,704589.716463308,760053.0,4.751889,-0.0511114999999999,0.514426137125455,-0.0505999999999999,0.39,98.58247,39.0876786787431,31.2548962268201,,397225660000.0,146787040000.0,40091940.0,,0.8599027272727271,93.31048,137444.390664683,81686611.0,32.0268681402872
2015-02-01,,,,,,-0.0359999999999999,0.3019999999999999,99.64562,,,,,,,,0.8805629999999999,100.9564,,,
2015-03-01,,,,,,-0.0504,0.2272727272727269,99.64562,,,,,,,,0.924472727272727,107.9198,,,
2015-04-01,708245.685785968,768647.0,4.698756,0.9688507,,-0.0744999999999999,0.122,100.4188,39.7519116352568,31.3946585570203,,399750410000.0,147874570000.0,40078320.0,,0.924685454545455,109.3831,138247.404365251,,
2015-05-01,,,,,,-0.1058,0.55578947368421,100.6121,,,,,,,,0.896117142857143,105.1591,,,
2015-06-01,,,,,,-0.1184999999999999,0.792727272727273,100.5155,,,,,,,,0.8915577272727271,101.2552,,,
2015-07-01,712048.013565407,775003.0,4.438961,0.7288770999999999,,-0.1176999999999999,0.7099999999999999,101.9652,39.3170012311622,31.4162974277268,,402435430000.0,149453730000.0,40192460.0,,0.908782608695652,101.8991,139548.291070873,,
2015-08-01,,,,,,-0.1213,0.6085714285714289,99.45232,,,,,,,,0.8983647619047621,98.31521,,,
2015-09-01,,,,,,-0.1356999999999999,0.654090909090909,99.64562,,,,,,,,0.891428636363636,91.18983,,,
2015-10-01,715703.982888068,780655.0,4.608099,0.4092312,,-0.1388999999999999,0.5181818181818179,100.5155,38.6826122453252,30.6646535166451,,403878120000.0,151807570000.0,40472290.0,,0.890323636363636,93.41651,141957.357232036,,
2015-11-01,,,,,,-0.1346999999999999,0.516190476190476,99.25902,,,,,,,,0.93277,99.70134,,,
2015-12-01,,,,,,-0.1989999999999998,0.5454999999999999,99.74227,,,,,,,,0.918451304347826,97.49394,,,
2016-01-01,721992.768527122,790265.0,4.306949,0.3026227,0.491747008445213,-0.2386999999999999,0.4304999999999999,101.2887,38.2516826259033,30.6345829643647,,407705220000.0,153446310000.0,41155360.0,,0.921767142857143,90.35313,143446.824729935,82348669.0,32.2482094758743
2016-02-01,,,,,,-0.2404,0.1728571428571429,101.0954,,,,,,,,0.9017023809523812,85.18068000000001,,,
2016-03-01,,,,,,-0.2877,0.1714285714285709,100.3222,,,,,,,,0.898522608695652,90.18927,,,
2016-04-01,723601.38926528,794808.0,4.22097,0.1328903999999999,,-0.3377999999999999,0.134285714285714,100.9987,38.0666827160715,29.7044135009642,,408386450000.0,154831800000.0,41142890.0,,0.8818176190476189,91.52528,144683.42556661,,
2016-05-01,,,,,,-0.3379999999999999,0.132857142857143,99.35567,,,,,,,,0.884608181818182,90.31651,,,
2016-06-01,,,,,,-0.3325,-0.0168181818181818,101.192,,,,,,,,0.890281363636364,88.58336,,,
2016-07-01,726160.632210224,799143.0,4.054854,0.4973474999999999,,-0.3287999999999999,-0.154285714285714,99.93557,37.9254212805704,30.2027990945307,,410149670000.0,155502200000.0,41346110.0,,0.9043114285714292,89.41234,145084.93659347,,
2016-08-01,,,,,,-0.3387999999999999,-0.131739130434783,101.482,,,,,,,,0.89225,94.28597,,,
2016-09-01,,,,,,-0.3429999999999999,-0.0840909090909091,101.192,,,,,,,,0.891918636363636,94.27055,,,
2016-10-01,729524.189762344,805769.0,3.905942,1.034023,,-0.3466,0.002,101.8686,38.1407134395156,30.7352978402406,,412714350000.0,156202380000.0,41416040.0,,0.907677142857143,95.15737,146321.545783298,,
2016-11-01,,,,,,-0.3487,0.1890909090909088,101.6753,,,,,,,,0.927670454545454,94.19344,,,
2016-12-01,,,,,,-0.3503999999999999,0.2519047619047619,99.35567,,,,,,,,0.948851363636364,99.25215,,,
2017-01-01,738993.404763405,818689.0,3.899291,1.642642,1.50949485109622,-0.3514999999999999,0.250909090909091,101.0954,38.8519371790442,31.5533729903818,,413726290000.0,156206070000.0,41439520.0,,0.940747272727273,102.892,145996.349166353,82657002.0,32.6342617227857
2017-02-01,,,,,,-0.3528,0.258,101.8686,,,,,,,,0.939364,104.0024,,,
2017-03-01,,,,,,-0.3534999999999999,0.3482608695652169,101.3853,,,,,,,,0.935317391304348,106.4354,,,
2017-04-01,744258.401681577,828333.0,3.79389,1.426676,,-0.3568999999999999,0.225555555555556,103.3183,38.9380043637258,31.4564395685443,,414888440000.0,157204250000.0,41602500.0,,0.9333455,108.0953,146751.148465209,,
2017-05-01,,,,,,-0.3588999999999999,0.3363636363636359,103.6082,,,,,,,,0.904472173913043,110.7981,,,
2017-06-01,,,,,,-0.3587,0.25047619047619,103.4149,,,,,,,,0.890008181818182,110.8772,,,
2017-07-01,750181.397131123,839457.0,3.67341,1.550643,,-0.3594999999999999,0.455714285714286,103.8982,38.9310190522051,31.1902034602345,,417172660000.0,157829960000.0,41850780.0,,0.8681657142857142,108.4056,147136.588024833,,
2017-08-01,,,,,,-0.3558,0.3460869565217389,106.3144,,,,,,,,0.846646956521739,106.8961,,,
2017-09-01,,,,,,-0.3580999999999999,0.3471428571428569,105.2513,,,,,,,,0.83948619047619,109.8785,,,
2017-10-01,757786.340880626,850792.0,3.616636,1.41961,,-0.3589999999999999,0.3725,103.7049,38.8687338296732,31.3680411369516,,421140020000.0,159051600000.0,41753000.0,,0.850687272727273,114.4746,148854.940280404,,
