,gdp_real,gdp_nominal,unemployment_rate,cpi_all_items,cpi_annual_growth,interest_rate_short_term,interest_rate_long_term,industrial_production_index,exports_volume,imports_volume,trade_balance,household_consumption,capital_formation,employment_level,money_supply_broad,exchange_rate_usd,stock_market_index,government_spending,population_total,population_working_age
2017-07-01,402874.68215314,437076.8,11.37899,1.131448,,-0.3594999999999999,2.231,106.8609,26.0021715914932,23.0296681766014,,258908800000.0,79678800000.0,57.98891,,0.8681657142857142,102.0845,79669.22750974,,38288460.0
2017-08-01,,,,,,-0.3558,2.11,108.6506,,,,,,,,0.846646956521739,103.5304,,,
2017-09-01,,,,,,-0.3580999999999999,2.109,105.4922,,,,,,,,0.83948619047619,105.9813,,,
2017-10-01,405278.353249687,441976.4,10.9268,0.9327115,,-0.3589999999999999,2.074,106.0186,26.4797642963706,23.7006278569285,,259410900000.00003,79767300000.0,58.08096,,0.8506872727272728,107.7231,79906.7543051175,,38281110.0
2017-11-01,,,,,,-0.3492,1.789,107.8084,,,,,,,,0.851745909090909,107.9145,,,
2017-12-01,,,,,,-0.3422999999999999,1.795,111.2827,,,,,,,,0.845299523809524,107.3933,,,
2018-01-01,404562.076856605,443310.7,10.90622,0.7270324,1.13748763600396,-0.3624,1.984,106.9661,26.1001117707841,23.5130696486731,,260626900000.0,79716300000.0,58.25001999999999,,0.819926956521739,111.5373,79875.5806374315,60148658.0,38208630.0
2018-02-01,,,,,,-0.3647,2.081,106.1239,,,,,,,,0.8102909999999999,107.8398,,,
2018-03-01,,,,,,-0.3639,1.965,107.9137,,,,,,,,0.811034090909091,107.2522,,,
2018-04-01,405398.043648084,444157.5,10.86302,0.9219624,,-0.3657,1.773,106.0186,26.2130700095045,23.8105163181483,,260837000000.0,79658300000.0,58.68344,,0.814952857142857,111.0204,79839.9929990997,,38165350.0
2018-05-01,,,,,,-0.3624999999999999,2.18,107.0714,,,,,,,,0.847136956521739,111.8816,,,
2018-06-01,,,,,,-0.3618,2.744,107.4925,,,,,,,,0.856363333333333,106.125,,,
2018-07-01,405381.871671463,444543.5,10.105,1.48075,,-0.3635999999999999,2.643,106.4397,26.4492229949765,24.3322083780861,,261239400000.0,79568700000.0,58.62536,,0.855792727272727,105.9577,79524.4860556462,,38131950.0
2018-08-01,,,,,,-0.3590999999999999,3.161,107.282,,,,,,,,0.8658630434782609,102.8671,,,
2018-09-01,,,,,,-0.3627,2.959,107.4925,,,,,,,,0.8570639999999999,102.8113,,,
2018-10-01,406587.927927921,446383.6,10.56359,1.419142,,-0.3659999999999999,3.469,107.1767,26.6644068543345,24.8723516981298,,261182300000.0,79571400000.0,58.511230000000005,,0.8707708695652171,95.61775,79431.7007143624,,38151190.0
2018-11-01,,,,,,-0.3613,3.39,105.2816,,,,,,,,0.8799522727272729,93.08559,,,
2018-12-01,,,,,,-0.3604999999999999,2.975,105.808,,,,,,,,0.8787457142857141,90.77139,,,
2019-01-01,407464.235803938,448943.9,10.40561,0.9514436,0.611246943765281,-0.3669999999999999,2.77,106.6503,26.6131027203217,23.7893992189275,,260778400000.0,79648000000.0,58.85555,,0.87572652173913,93.83179,79465.7250714239,59729081.0,38083800.0
2019-02-01,,,,,,-0.3669999999999999,2.812,106.8609,,,,,,,,0.8813729999999999,97.8409,,,
2019-03-01,,,,,,-0.3679,2.69,105.9133,,,,,,,,0.8852166666666669,102.1769,,,
2019-04-01,408589.432177291,450974.0,9.934366,0.8482870999999998,,-0.3669999999999999,2.6180000000000003,104.4394,26.8161342147377,23.8440490706127,,260798100000.0,79518300000.0,59.077380000000005,,0.889998181818182,105.7595,79384.8942339725,,38024350.0
2019-05-01,,,,,,-0.3665999999999999,2.644,106.6503,,,,,,,,0.89389652173913,101.3312,,,
2019-06-01,,,,,,-0.3615999999999999,2.2840000000000003,106.4397,,,,,,,,0.8853465,101.33,,,
2019-07-01,407077.352363238,451992.8,9.772902,0.3566795999999999,,-0.3668,1.654,106.545,26.6067969400181,23.6391198421869,,262618900000.0,79092900000.0,59.10786,,0.891700434782609,106.2179,79378.4571934474,,37956050.0
2019-08-01,,,,,,-0.3612,1.404,105.5975,,,,,,,,0.8988809090909091,101.0348,,,
2019-09-01,,,,,,-0.4032,0.902,105.2816,,,,,,,,0.9084157142857142,105.882,,,
2019-10-01,405563.406551883,452594.1,9.692489,0.2928734,,-0.5495977777777779,1.004,104.6499,26.9567025492912,23.322309407224,,261901500000.0,78358000000.0,59.1546,,0.9046469565217392,106.6886,79076.4680350967,,37962840.0
2019-11-01,,,,,,-0.53915,1.266,104.9658,,,,,,,,0.905019047619048,112.6481,,,
2019-12-01,,,,,,-0.540201,1.37,102.0179,,,,,,,,0.8999599999999999,113.1492,,,
2020-01-01,381973.912939896,425463.2,8.818214999999999,0.2924926999999999,-0.137707573916501,-0.537421363636364,1.275,106.0186,27.2995916054862,23.6287859115696,,240528600000.0,79725900000.0,58.97294,,0.900732608695652,114.6452,80126.9010910772,59438851.0,37883430.0
2020-02-01,,,,,,-0.5382234999999999,0.955,103.5971,,,,,,,,0.916945,115.8871,,,
2020-03-01,,,,,,-0.535628636363636,1.551,74.43411,,,,,,,,0.9058504545454548,85.25799999999998,,,
2020-04-01,334885.204442551,378510.4,7.841171000000003,-0.129408,,-0.5354685,1.7990000000000002,58.53659,22.9539332680655,20.4216653877702,,214457100000.0,78099100000.0,56.31655,,0.91977,84.48536,78576.8617326242,,37816890.0
2020-05-01,,,,,,-0.540192,1.7619999999999998,84.75171,,,,,,,,0.9169185714285708,85.81440999999998,,,
2020-06-01,,,,,,-0.5444649999999999,1.455,91.80558,,,,,,,,0.8881263636363639,94.64108,,,
2020-07-01,383135.362975124,431480.9,10.6824,-0.4846526999999999,,-0.549555652173913,1.196,98.12247,26.3866246684567,22.0617549172023,,244228900000.0,79179200000.0,57.11521,,0.8716091304347829,96.65475,79809.4630354662,,37754570.0
2020-08-01,,,,,,-0.552087619047619,1.032,104.7552,,,,,,,,0.8453547619047621,96.39849,,,
2020-09-01,,,,,,-0.552932727272727,0.981,100.4387,,,,,,,,0.848579545454545,94.87207,,,
2020-10-01,382900.336172035,433400.7,9.260711,-0.2271252,,-0.5546409090909089,0.77,102.6496,27.8644996501522,23.5546817827602,,237874900000.0,79829500000.0,57.45625,,0.849596363636364,93.26896,79869.2355546282,,37735250.0
2020-11-01,,,,,,-0.5562161904761899,0.664,100.7545,,,,,,,,0.845119523809524,101.1906,,,
2020-12-01,,,,,,-0.5563490909090911,0.578,100.6492,,,,,,,,0.8218965217391299,106.2241,,,
2021-01-01,389697.453488597,439853.2,9.958849,0.5832793,1.87378325762482,-0.5657645,0.616,104.5447,28.1517478806917,24.5860060549386,,233131300000.0,80105300000.0,56.72715,,0.8217238095238099,107.783,81102.296646079,59133173.0,37604290.0
2021-02-01,,,,,,-0.563521,0.59,102.8602,,,,,,,,0.826744,111.1628,,,
2021-03-01,,,,,,-0.56376652173913,0.7040000000000001,103.3866,,,,,,,,0.840463913043478,115.5682,,,
2021-04-01,399252.337104092,454120.8,9.73366,1.198575,,-0.5660555,0.797,104.8605,28.3856311174205,25.2525427642933,,243690400000.0,80072200000.0,57.86556,,0.8360318181818179,119.0042,81168.9659943751,,37563040.0
2021-05-01,,,,,,-0.5647061904761899,0.984,103.2813,,,,,,,,0.822941428571429,119.9991,,,
2021-06-01,,,,,,-0.5641259090909088,0.875,105.0711,,,,,,,,0.8300122727272728,124.3777,,,
2021-07-01,409141.856235818,468415.6,9.421474000000002,2.175325,,-0.5665222727272728,0.748,106.0186,28.2124637434345,26.2144103612668,,254165500000.0,80309900000.0,58.941,,0.8456845454545449,121.4321,81497.5309343224,,37517330.0
2021-08-01,,,,,,-0.5681,0.628,104.4394,,,,,,,,0.8498136363636359,124.2969,,,
2021-09-01,,,,,,-0.569360454545455,0.777,105.4922,,,,,,,,0.849625909090909,123.9819,,,
2021-10-01,415420.048588282,476789.1,8.891128,3.544715,,-0.570412857142857,0.955,105.2816,29.1911037954627,29.0675240333153,,255345200000.0,81073600000.0,59.37091,,0.8620080952380949,125.1156,81979.9411428205,,37418840.0
2021-11-01,,,,,,-0.5732372727272729,1.01,107.7031,,,,,,,,0.8767495454545449,134.0943,,,
2021-12-01,,,,,,-0.5763721739130439,1.047,105.5975,,,,,,,,0.8848417391304348,134.3038,,,
2022-01-01,418472.198175923,485573.8,8.174608000000001,5.670103,8.20128991161714,-0.5794657142857139,1.346,102.1232,31.0888044702144,32.2952361910575,,252790900000.0,81413200000.0,59.67712,,0.8833866666666669,136.2078,82195.7659158562,59013667.0,37351680.0
2022-02-01,,,,,,-0.5763329999999999,1.794,106.3344,,,,,,,,0.8815079999999998,131.2328,,,
2022-03-01,,,,,,-0.5777030434782608,1.854,106.7556,,,,,,,,0.907314782608696,120.8968,,,
2022-04-01,424625.635280168,499156.1,8.087142,6.914213,,-0.5837073684210529,2.436,108.9665,31.930280765982,33.9570294433519,,258162700000.0,80750800000.0,60.15373,,0.9258666666666672,123.9399,82215.4448683188,,37269500.0
2022-05-01,,,,,,-0.584741363636364,2.99,106.545,,,,,,,,0.945338636363636,120.8748,,,
2022-06-01,,,,,,-0.582624090909091,3.635,104.2288,,,,,,,,0.946507727272727,114.6664,,,
2022-07-01,425645.091806385,502016.2,8.232146,8.388942,,-0.571064285714286,3.359,104.7552,32.7930719666434,36.3839056430585,,264600400000.0,80690500000.0,60.13961,,0.98224380952381,108.6661,81730.0920127234,,37209510.0
2022-08-01,,,,,,-0.0946521739130434,3.297,107.282,,,,,,,,0.9870730434782607,114.0206,,,
2022-09-01,,,,,,0.254584090909091,4.138,104.7552,,,,,,,,1.01043,108.3944,,,
2022-10-01,425037.220970871,510593.4,7.783909,11.74623,,0.655378571428571,4.532,103.4918,32.4549067820873,33.183984980556,,260407300000.00003,81005500000.0,60.59866,,1.01627095238095,107.31,82276.7806687511,,37233410.0
2022-11-01,,,,,,1.26661954545455,4.243,103.8077,,,,,,,,0.980092727272727,119.3889,,,
2022-12-01,,,,,,1.50396476190476,4.257,104.3341,,,,,,,,0.9445572727272727,119.5285,,,
2023-01-01,426979.013306564,525423.5,7.725656,8.902438999999998,5.62219442195906,1.9013118181818205,4.243,104.8605,31.6381382529605,30.7049272217987,,262087200000.0,81311000000.0,61.15656,,0.928523181818182,126.079,82132.6829187099,58993475.0,37193120.0
2023-02-01,,,,,,2.200642,4.27,104.5447,,,,,,,,0.934222,133.6055,,,
2023-03-01,,,,,,2.50836391304348,4.24,104.0182,,,,,,,,0.933656086956522,130.9807,,,
2023-04-01,426300.412287588,533020.8,7.59363,7.395209999999999,,2.8990811111111094,4.234,101.9126,30.9247880823361,29.5458618510745,,262104800000.0,80467700000.0,61.33105,,0.9120525,133.6525,82371.7729953578,,37143920.0
2023-05-01,,,,,,3.0463090909090895,4.313,103.176,,,,,,,,0.9211295652173908,131.7025,,,
2023-06-01,,,,,,3.20459045454545,4.074,103.4918,,,,,,,,0.922431818181818,133.0548,,,
2023-07-01,426764.157045744,535578.4,7.788741,5.570214,,3.40326333333333,4.157,102.5443,30.5405193118255,28.2931978951169,,264066300000.0,80430000000.0,61.4458,,0.904549047619048,137.6898,82741.4430369442,,37115140.0
2023-08-01,,,,,,3.6103665217391296,4.221,102.6496,,,,,,,,0.916694347826087,136.7439,,,
2023-09-01,,,,,,3.7125219047619,4.513,102.8602,,,,,,,,0.936765238095238,136.4983,,,
2023-10-01,427526.727943328,538659.6,7.4010669999999985,0.9836987,,3.9010604545454495,4.885,102.7549,,,,,,61.98355,,0.947035,132.4709,83255.3947440155,,37118420.0
2023-11-01,,,,,,3.902743636363641,4.428,101.3862,,,,,,,,0.924648181818182,138.2434,,,
2023-12-01,,,,,,3.90344210526316,3.821,102.6496,,,,,,,,0.9163171428571428,144.4868,,,
2024-01-01,428214.036949716,543701.3,7.170551,0.9238522,0.98237302306138,3.9026495454545502,3.811,101.0704,,,,,,62.06181,,0.9170204347826092,144.8665,83011.9826544436,58986023.0,37181860.0
2024-02-01,,,,,,3.9086757142857103,3.872,101.0704,,,,,,,,0.927043333333333,150.4004,,,
2024-03-01,,,,,,3.907311,3.696,100.544,,,,,,,,0.919880952380952,159.6998,,,
2024-04-01,429170.760423766,545227.1,6.788873,0.8084751,,3.9082785714285695,3.856,,,,,,,62.03591,,0.932766818181818,159.9303,83538.6245271216,,37220860.0
2024-05-01,,,,,,3.9069627272727296,3.844,,,,,,,,,0.924853913043478,161.6059,,,
2024-06-01,,,,,,3.786032,3.942,,,,,,,,,0.9293125,158.7248,,,
2024-07-01,429088.123400373,547895.2,6.0983410000000005,1.027492,,3.6630886956521698,3.83,,,,,,,62.47292,,0.92207652173913,159.401,83771.4614786879,,37249860.0
2024-08-01,,,,,,3.664355909090911,3.682,,,,,,,,,0.907303181818182,153.2224,,,
2024-09-01,,,,,,3.5920923809523795,3.565,,,,,,,,,0.9005252380952378,157.084,,,
2024-10-01,429969.584983226,552273.0,5.936845,1.16894,,3.37139391304348,3.5010000000000003,,,,,,,62.15079,,0.917738695652174,159.2491,83892.2019673951,,37269030.0
2024-11-01,,,,,,3.16496666666667,3.569,,,,,,,,,0.94116,156.7988,,,
2024-12-01,,,,,,3.1026865000000003,3.321,,,,,,,,,0.955722727272727,158.9811,,,
2025-01-01,431268.319105703,555406.9,6.287187,1.664355,,2.91883909090909,3.676,,,,,,,62.9446,,0.965467826086956,164.1782,83613.3861549349,,37261640.0
2025-02-01,,,,,,2.7290455,3.575,,,,,,,,,0.959775,173.6601,,,
2025-03-01,,,,,,2.53437142857143,3.887,,,,,,,,,0.924950952380952,176.642,,,
2025-04-01,430977.845525627,560433.7,,,,2.3830535,3.712,,,,,,,,,0.8904890909090909,164.7654,,,
2025-05-01,,,,,,2.16900238095238,3.629,,,,,,,,,0.886088181818182,181.3935,,,
2025-06-01,,,,,,2.04096523809524,3.5010000000000003,,,,,,,,,0.8674985714285709,182.021,,,
2025-07-01,,,,,,1.92323304347826,3.537,,,,,,,,,0.856764347826087,184.4923,,,
2025-08-01,,,,,,1.92433952380952,3.539,,,,,,,,,0.858611904761905,190.8445,,,
