,gdp_real,gdp_nominal,unemployment_rate,cpi_all_items,cpi_annual_growth,interest_rate_short_term,interest_rate_long_term,industrial_production_index,exports_volume,imports_volume,trade_balance,household_consumption,capital_formation,employment_level,money_supply_broad,exchange_rate_usd,stock_market_index,government_spending,population_total,population_working_age
2017-05-01,,,,,,0.4915045454545449,1.5131818181818202,,,,,,,,940231000000.0,1.3604304347826102,107.9957,,,23918500.0
2017-06-01,,,,,,0.4941045454545449,1.50272727272727,,,,,,,,944515000000.0,1.3298045454545502,106.7628,,,23936300.0
2017-07-01,535959.8,535959.8,6.233333,1.371636,,0.669285,1.908,17161694444.4444,24.2043149720416,25.6802281496644,,312276000000.0,111010000000.0,25.5133333333333,946954000000.0,1.2702476190476202,105.6894,444040000000.0,,23955600.0
2017-08-01,,,,,,0.743154545454545,1.88363636363636,,,,,,,,945268000000.0,1.26062173913043,105.4141,,,23978200.0
2017-09-01,,,,,,0.97019,2.0495,,,,,,,,945972000000.0,1.22879047619048,106.5621,,,23995100.0
2017-10-01,538679.0,538679.0,6.166667,1.787102,,0.993042857142857,2.05095238095238,17396638888.8889,25.1015280982058,26.1752099554526,,314078500000.0,111957000000.0,25.45,951221000000.0,1.26020909090909,110.3385,447828000000.0,,24011500.0
2017-11-01,,,,,,0.9915619047619052,1.9185714285714297,,,,,,,,952952000000.0,1.27649545454545,111.8084,,,24027200.0
2017-12-01,,,,,,0.9960789473684208,1.91526315789474,,,,,,,,961536000000.0,1.27694285714286,112.2785,,,24043500.0
2018-01-01,544941.3,544941.3,5.9,2.056027,2.26822567248104,1.11860454545455,2.19818181818182,17640583333.333298,25.3507549382257,26.3821323130959,,316185000000.0,113025750000.0,25.35,963836000000.0,1.24325217391304,113.464,452103000000.0,37072620.0,24066300.0
2018-02-01,,,,,,1.23794736842105,2.3242105263157895,,,,,,,,957515000000.0,1.25839,107.6199,,,24083700.0
2018-03-01,,,,,,1.2394,2.1885714285714295,,,,,,,,958880000000.0,1.293,107.9901,,,24106400.0
2018-04-01,549192.0,549192.0,5.9,2.300025,,1.24545714285714,2.24904761904762,17813833333.333298,26.5056060798154,26.955985264733,,318038250000.0,114171500000.0,24.9333333333333,970882000000.0,1.2732571428571398,107.2621,456686000000.0,,24134600.0
2018-05-01,,,,,,1.24541363636364,2.3754545454545495,,,,,,,,970057000000.0,1.2871347826086998,111.3948,,,24157400.0
2018-06-01,,,,,,1.2481,2.20904761904762,,,,,,,,982117000000.0,1.31239047619048,113.3493,,,24181400.0
2018-07-01,551962.3,551962.3,5.9,2.680623,,1.42461428571429,2.18714285714286,17838722222.222202,26.7467214885487,26.6776983309074,,319789750000.0,114565500000.0,25.1033333333333,982860000000.0,1.31318181818182,114.5507,458262000000.0,,24206000.0
2018-08-01,,,,,,1.49541363636364,2.2954545454545494,,,,,,,,985831000000.0,1.3038652173913,113.9279,,,24218600.0
2018-09-01,,,,,,1.49646315789474,2.35368421052632,,,,,,,,994153000000.0,1.3037450000000002,112.5069,,,24231500.0
2018-10-01,553262.5,553262.5,5.633333,2.035623,,1.56576818181818,2.48863636363636,17816194444.4444,25.9200612354758,26.5938839637809,,319835500000.0,115359000000.0,25.9166666666667,995544000000.0,1.3006347826087,107.8389,461436000000.0,,24245000.0
2018-11-01,,,,,,1.7470238095238102,2.40761904761905,,,,,,,,1004701000000.0,1.3200636363636398,105.6134,,,24256400.0
2018-12-01,,,,,,1.74997368421053,2.05789473684211,,,,,,,,1025416000000.0,1.3446809523809498,100.9393,,,24266100.0
2019-01-01,554594.0,554594.0,5.766667,1.611685,1.94926902411596,1.7481681818181796,1.95363636363636,17774527777.777798,25.1590542074792,27.048435549726,,321565500000.0,114848250000.0,25.8066666666667,1005147000000.0,1.33158260869565,104.6165,459393000000.0,37618495.0,24275900.0
2019-02-01,,,,,,1.74715263157895,1.90736842105263,,,,,,,,993373000000.0,1.32086,110.2759,,,24283100.0
2019-03-01,,,,,,1.74693333333333,1.71238095238095,,,,,,,,993962000000.0,1.33681904761905,112.4168,,,24295300.0
2019-04-01,560665.5,560665.5,5.6,2.148389,,1.74690476190476,1.7242857142857098,17856833333.333298,26.544061435218,26.4184236470242,,322350750000.0,114767750000.0,25.9766666666667,1009952000000.0,1.33779090909091,114.9087,459071000000.0,,24313200.0
2019-05-01,,,,,,1.74504545454545,1.66454545454545,,,,,,,,1019865000000.0,1.34594347826087,113.8178,,,24330300.0
2019-06-01,,,,,,1.742595,1.4625,,,,,,,,1029835000000.0,1.32873,113.8331,,,24349900.0
2019-07-01,562233.3,562233.3,5.666667,1.939334,,1.7465727272727298,1.51909090909091,17721777777.777798,25.7026552696346,25.7662770250371,,323893000000.0,115702000000.0,26.0966666666667,1040106000000.0,1.31004347826087,115.1347,462808000000.0,,24381700.0
2019-08-01,,,,,,1.74780952380952,1.2052380952381,,,,,,,,1049382000000.0,1.32750909090909,113.2873,,,24406200.0
2019-09-01,,,,,,1.74658,1.364,,,,,,,,1063172000000.0,1.32430952380952,116.2679,,,24434100.0
2019-10-01,563838.5,563838.5,5.7,2.094763,,1.74804545454545,1.4495454545454498,17596861111.1111,24.9629816218645,24.8812688708629,,326216000000.0,116739250000.0,26.5566666666667,1068505000000.0,1.31901304347826,114.3991,466957000000.0,,24459200.0
2019-11-01,,,,,,1.74846,1.4995,,,,,,,,1077424000000.0,1.32380476190476,118.0409,,,24481300.0
2019-12-01,,,,,,1.74805,1.6045,,,,,,,,1100753000000.0,1.3170363636363602,118.7978,,,24500000.0
2020-01-01,552844.0,552844.0,6.6,1.80917,0.716999632307807,1.74858636363636,1.49227272727273,16901500000.0,24.8993713330676,25.2183376340026,,319451500000.0,116599500000.0,26.6466666666667,1086488000000.0,1.30824347826087,121.1244,466398000000.0,38028638.0,24517400.0
2020-02-01,,,,,,1.74853157894737,1.29473684210526,,,,,,,,1100214000000.0,1.3284,122.4475,,,24538100.0
2020-03-01,,,,,,0.953381818181818,0.8190909090909091,,,,,,,,1139676000000.0,1.39525,95.94145,,,24559300.0
2020-04-01,492031.5,492031.5,13.5,0.02445586,,0.2343666666666668,0.6571428571428571,14096944444.4444,21.0455511396218,22.2362262219162,,274286750000.0,112400750000.0,26.6566666666667,1200168000000.0,1.4056772727272702,98.16383,449603000000.0,,24570200.0
2020-05-01,,,,,,0.22964,0.551,,,,,,,,1240389000000.0,1.3975619047619,103.8505,,,24578600.0
2020-06-01,,,,,,0.238577272727273,0.561363636363636,,,,,,,,1280465000000.0,1.3550318181818202,107.9628,,,24590000.0
2020-07-01,536725.3,536725.3,10.03333,0.2682927,,0.243040909090909,0.5163636363636359,16659888888.8889,23.9622984183284,25.1988084491143,,308820000000.0,118655250000.0,26.7966666666667,1305008000000.0,1.35041304347826,111.0523,474621000000.0,,24600100.0
2020-08-01,,,,,,0.2384349999999999,0.5635,,,,,,,,1334828000000.0,1.32307142857143,115.52,,,24605900.0
2020-09-01,,,,,,0.228038095238095,0.5595238095238101,,,,,,,,1361606000000.0,1.32217727272727,113.2146,,,24610400.0
2020-10-01,546807.0,546807.0,8.833332999999998,0.7816315999999999,,0.231838095238095,0.6028571428571429,17046000000.0,23.9241472657436,25.0088777342993,,310494250000.0,120252250000.0,27.5633333333333,1382801000000.0,1.3211136363636398,113.2708,481009000000.0,,24609600.0
2020-11-01,,,,,,0.22461,0.6885,,,,,,,,1400623000000.0,1.30657619047619,116.7689,,,24605800.0
2020-12-01,,,,,,0.1993,0.730952380952381,,,,,,,,1414341000000.0,1.2810086956521698,122.2525,,,24597800.0
2021-01-01,556122.3,556122.3,8.466666,1.436222,3.39519318527533,0.1810799999999999,0.8055,17204638888.8889,25.0279611188414,24.5562411795229,,311390500000.0,121976750000.0,27.88,1414893000000.0,1.27244285714286,124.2181,487907000000.0,38239864.0,24589500.0
2021-02-01,,,,,,0.2110210526315788,1.0994736842105302,,,,,,,,1435760000000.0,1.2699200000000002,127.3483,,,24587500.0
2021-03-01,,,,,,0.180426086956522,1.49652173913043,,,,,,,,1448999000000.0,1.25737391304348,130.1205,,,24583300.0
2021-04-01,555470.5,555470.5,8.133333,3.3496330000000003,,0.160319047619048,1.51619047619048,16893611111.1111,24.4701992661092,24.1356838594289,,310674500000.0,122935500000.0,27.3266666666667,1491120000000.0,1.24990454545455,133.6261,491742000000.0,,24578200.0
2021-05-01,,,,,,0.1809149999999999,1.524,,,,,,,,1522740000000.0,1.21233333333333,135.6217,,,24572300.0
2021-06-01,,,,,,0.1878818181818179,1.425,,,,,,,,1544045000000.0,1.22186363636364,140.2464,,,24574000.0
2021-07-01,566660.5,566660.5,7.166667,4.062272,,0.189790476190476,1.25142857142857,16911666666.6667,24.873908452422,24.0616664384823,,325566500000.0,123552000000.0,27.6366666666667,1564192000000.0,1.25226818181818,140.6317,494208000000.0,,24584100.0
2021-08-01,,,,,,0.2007476190476189,1.19190476190476,,,,,,,,1580822000000.0,1.25967727272727,142.6497,,,24597700.0
2021-09-01,,,,,,0.1870449999999999,1.263,,,,,,,,1586188000000.0,1.26674545454545,143.1405,,,24610600.0
2021-10-01,576806.0,576806.0,6.166667,4.726127,,0.197725,1.597,17336750000.0,25.9443222754849,25.1450897424045,,327464750000.0,124693250000.0,27.8566666666667,1589737000000.0,1.2439,144.7816,498773000000.0,,24630500.0
2021-11-01,,,,,,0.202652380952381,1.6857142857142902,,,,,,,,1610178000000.0,1.25644545454545,149.5152,,,24654400.0
2021-12-01,,,,,,0.1604285714285708,1.45,,,,,,,,1612933000000.0,1.27957826086957,146.0664,,,24678600.0
2022-01-01,583642.0,583642.0,5.766667,5.831533,6.80280115341609,0.1759349999999999,1.759,17760000000.0,26.6076086414356,25.1319453205916,,329361250000.0,126276750000.0,28.5233333333333,1612060000000.0,1.2618476190476202,146.7475,505107000000.0,38935934.0,24697800.0
2022-02-01,,,,,,0.1717473684210529,1.87947368421053,,,,,,,,1620041000000.0,1.271675,147.9952,,,24718200.0
2022-03-01,,,,,,0.40775652173913,2.13217391304348,,,,,,,,1614038000000.0,1.26578695652174,150.8203,,,24740700.0
2022-04-01,589642.8,589642.8,5.166667,7.546722999999998,,0.710333333333333,2.704,17888555555.5556,28.428045869597,26.6334851436099,,336329250000.0,126539500000.0,28.6466666666667,1621429000000.0,1.26267142857143,150.6322,506158000000.0,,24762500.0
2022-05-01,,,,,,0.947242857142857,2.9185714285714304,,,,,,,,1625566000000.0,1.28512272727273,142.2092,,,24788300.0
2022-06-01,,,,,,1.42881363636364,3.3154545454545494,,,,,,,,1624709000000.0,1.2813636363636398,137.703,,,24816500.0
2022-07-01,592680.3,592680.3,5.033333,7.152875,,2.03743684210526,3.04315789473684,17729194444.4444,28.081783644396,26.9213377614177,,336808000000.0,128191000000.0,29.3433333333333,1613952000000.0,1.2939619047618998,131.9919,512764000000.0,,24847400.0
2022-08-01,,,,,,2.4829545454545494,2.85909090909091,,,,,,,,1591859000000.0,1.29174347826087,138.5578,,,24880000.0
2022-09-01,,,,,,3.1017684210526295,3.14789473684211,,,,,,,,1591906000000.0,1.33272272727273,133.5429,,,24913100.0
2022-10-01,591868.3,591868.3,5.033333,6.665124,,3.31408947368421,3.3805263157894703,17512916666.666702,27.5176964285966,26.6920884814386,,337407750000.0,127770000000.0,30.1466666666667,1571452000000.0,1.37000952380952,131.5332,511080000000.0,,24949800.0
2022-11-01,,,,,,3.7412238095238095,3.16619047619048,,,,,,,,1559204000000.0,1.34453636363636,138.8564,,,24984300.0
2022-12-01,,,,,,4.1245,2.9415,,,,,,,,1553268000000.0,1.35929090909091,137.6451,,,25019100.0
2023-01-01,599885.3,599885.3,5.066667,5.147392,3.87900159788427,4.29001428571429,2.93761904761905,17671777777.777798,27.5103070042525,26.6383732058765,,341848750000.0,127791750000.0,31.0633333333333,1528824000000.0,1.3427227272727298,140.9926,513658000000.0,40083484.0,25069200.0
2023-02-01,,,,,,4.49236842105263,3.17421052631579,,,,,,,,1522087000000.0,1.34521,143.1723,,,25132600.0
2023-03-01,,,,,,4.49231304347826,2.9934782608695696,,,,,,,,1502241000000.0,1.36821304347826,138.4465,,,25197200.0
2023-04-01,600741.0,600741.0,5.233333,3.519578,,4.49171764705882,2.91611111111111,17853861111.1111,26.1525731256759,26.4336185755794,,341975750000.0,128247750000.0,31.1933333333333,1505324000000.0,1.34847,142.7487,514806000000.0,,25254300.0
2023-05-01,,,,,,4.49264761904762,3.0454545454545494,,,,,,,,1503060000000.0,1.35193913043478,141.2347,,,25320800.0
2023-06-01,,,,,,4.683945454545452,3.33818181818182,,,,,,,,1505344000000.0,1.32878181818182,138.5384,,,25391700.0
2023-07-01,599386.0,599386.0,5.5,3.686737,,4.9038900000000005,3.452,17634555555.5556,26.1427833525024,25.7296262370953,,342157500000.0,130519250000.0,30.2366666666667,1510398000000.0,1.32158095238095,141.3794,520749000000.0,,25462300.0
2023-08-01,,,,,,4.99421363636364,3.654090909090911,,,,,,,,1511136000000.0,1.3479695652173898,140.1464,,,25533300.0
2023-09-01,,,,,,4.991785,3.816,,,,,,,,1511102000000.0,1.35370476190476,140.2214,,,25600100.0
2023-10-01,599156.5,599156.5,5.733333,3.211109,,5.001845,4.062,,,,,,,,1513408000000.0,1.37062727272727,133.9453,517447000000.0,,25671100.0
2023-11-01,,,,,,5.01366666666667,3.71095238095238,,,,,,,,,1.37144090909091,138.7668,,,25742200.0
2023-12-01,,,,,,5.01547894736842,3.2342105263157896,,,,,,,,,1.34144285714286,143.7925,,,25814700.0
2024-01-01,600215.5,600215.5,5.9,2.846668,2.38158383281171,5.02609090909091,3.3463636363636406,,,,,,,,,1.34158695652174,146.2804,520170000000.0,41288599.0,25897800.0
2024-02-01,,,,,,5.01497,3.504,,,,,,,,,1.35,147.3095,,,25976700.0
2024-03-01,,,,,,5.00289,3.444,,,,,,,,,1.35399523809524,152.4622,,,26053600.0
2024-04-01,604005.5,604005.5,6.3,2.741181,,4.999918181818179,3.6959090909090895,,,,,,,,,1.3673772727272702,153.2408,,,26138000.0
2024-05-01,,,,,,5.0027,3.64181818181818,,,,,,,,,1.3667956521739095,155.011,,,26224300.0
2024-06-01,,,,,,4.80132,3.3915,,,,,,,,,1.370685,152.3224,,,26306900.0
2024-07-01,607606.3,607606.3,6.566667,2.040816,,4.707471428571432,3.40772727272727,,,,,,,,,1.37107391304348,157.2388,,,26391700.0
2024-08-01,,,,,,4.512980000000001,3.0715,,,,,,,,,1.3661,158.9263,,,26465300.0
2024-09-01,,,,,,4.29742222222222,2.94444444444444,,,,,,,,,1.35413333333333,164.0318,,,26532400.0
2024-10-01,610704.3,610704.3,6.733333,1.91297,,4.13835,3.1863636363636405,,,,,,,,,1.37551304347826,170.148,,,26585400.0
2024-11-01,,,,,,3.76488,3.2785,,,,,,,,,1.39719047619048,174.3944,,,26626800.0
2024-12-01,,,,,,3.46852,3.1615,,,,,,,,,1.4253681818181798,175.2943,,,26667700.0
2025-01-01,614059.8,614059.8,6.633333,2.285594,,3.22181818181818,3.28863636363636,,,,,,,,,1.4389695652173895,175.11900000000003,,,26701700.0
2025-02-01,,,,,,2.9934157894736804,3.0563157894736803,,,,,,,,,1.429435,177.3922,,,26731800.0
2025-03-01,,,,,,2.84069523809524,3.0104761904761896,,,,,,,,,1.43589047619048,172.9629,,,26764000.0
2025-04-01,,,6.933333,,,2.739815,3.1085714285714303,,,,,,,,,1.3982318181818203,168.241,,,26791800.0
2025-05-01,,,,,,2.74235238095238,3.2214285714285698,,,,,,,,,1.38655,179.0564,,,26808100.0
2025-06-01,,,,,,2.744125,3.314,,,,,,,,,1.3673714285714298,185.0524,,,26829400.0
2025-07-01,,,,,,2.74803181818182,3.4804545454545495,,,,,,,,,1.3688956521739095,189.6443,,,26845800.0
2025-08-01,,,,,,2.7519588235294106,3.425,,,,,,,,,1.3801761904761898,194.7787,,,26853800.0
