date,cpi_all_items,industrial_production_index,stock_market_index,population_total,population_working_age,unemployment_rate,interest_rate_short_term,interest_rate_long_term,interest_rate_10y,interest_rate_2y,interest_rate_5y,interest_rate_3m,yield_curve_spread,corporate_bond_baa,corporate_bond_aaa,ted_spread,consumer_sentiment,capacity_utilization,gdp_real,gdp_nominal,household_consumption,capital_formation,government_spending,exports_volume,imports_volume,employment_level,building_permits,housing_starts,trade_balance,money_supply_broad,country,gdp_growth_qoq,gdp_growth_yoy,ip_growth,employment_growth,consumption_growth,investment_growth,exports_growth,imports_growth,m2_growth,gdp_real_lag1,gdp_real_lag2,gdp_real_lag4,unemployment_rate_lag1,unemployment_rate_lag2,unemployment_rate_lag4,industrial_production_index_lag1,industrial_production_index_lag2,industrial_production_index_lag4,interest_rate_short_term_lag1,interest_rate_short_term_lag2,interest_rate_short_term_lag4,gdp_growth_yoy_lag1,gdp_growth_yoy_lag4,trade_gdp_ratio,gov_gdp_ratio,gdp_growth_yoy_ma4,unemployment_rate_ma4,gdp_real_diff,employment_level_diff,industrial_production_index_diff,gdp_volatility_4q,stock_volatility_4q,gdp_momentum,high_volatility_regime,yield_curve_slope,yield_curve_inverted,yield_curve_curvature,credit_spread,credit_spread_change,high_financial_stress,stock_returns_1q,stock_volatility_4q_v6,risk_adjusted_returns,unemployment_momentum_v6,unemployment_vs_5y_avg,financial_conditions_index,real_activity_index
2016-06-30,240.222,98.7315,2098.860107421875,324353340.0,205541500.0,4.933333333333334,0.3693406593406593,1.7533333333333332,1.7533333333333332,0.7733333333333333,1.2433333333333334,0.2566666666666666,0.97890625,4.666666666666667,3.59,0.3853968253968254,92.4,75.46056666666667,19062.709,18711.702,12665.124,3246.381,3289.566,2221.936,2711.306,151223.0,1208.0,1203.0,-41719.0,12835.1,USA,0.3211240684381167,1.493250832714721,-1.7194113407685507,1.6174336092893205,3.269564763611643,-1.3589057045903075,-3.4126065393548344,-3.5111431873957266,6.918181363810549,19001.69,18892.206,18782.243,4.9,5.033333333333333,5.433333333333334,98.1635,98.9471,100.4588,0.3597802197802198,0.1610869565217391,0.1256043956043956,1.7950168913805964,3.2790878609270546,-218.8513710197223,17.256550472443344,1.9638626007986715,4.991666666666667,61.01900000000023,5.0,0.5679999999999978,0.411522492711325,0.055602677487190534,-1.7858370282123337,0,0.9799999999999999,0,0.0399999999999997,1.076666666666667,-0.3033333333333341,1,1.8992745381929854,5.560267748719045,0.3409664712490254,0.033333333333333215,-1.8133333333333335,0.006095772678494496,-0.29300669366204796
2016-09-30,241.176,98.6552,2168.27001953125,324353340.0,205736800.0,4.9,0.394891304347826,1.5633333333333332,1.5633333333333332,0.7266666666666667,1.1266666666666667,0.2966666666666666,0.83625,4.256666666666667,3.3366666666666664,0.4934920634920635,90.33333333333331,75.5924,19197.938,18892.639,12797.126,3261.571,3315.171,2270.0,2751.229,151761.0,1303.0,1068.0,-37004.0,13033.8,USA,0.7093902550786346,1.8057615310855146,-1.9653592757842842,1.9721016489054222,3.348533825253619,-1.2740112481308574,0.4103110331026727,-1.6999034588320971,7.236122195437011,19062.709,19001.69,18857.418,4.933333333333334,4.9,5.1000000000000005,98.7315,98.1635,100.633,0.3693406593406593,0.3597802197802198,0.1347826086956521,1.493250832714721,2.4473213664345517,-192.74986719927944,17.26837017600536,1.8034726419614122,4.941666666666666,135.22899999999936,538.0,-0.07630000000000337,0.25587503500278613,0.024593633877448492,-0.641559835349037,0,0.8366666666666666,0,0.036666666666666514,0.9200000000000004,-0.15666666666666673,1,3.3070289851110823,2.459363387744833,1.3392233000308857,-0.033333333333333215,-1.6416666666666666,-0.10680229862631406,-0.250381693337336
2016-12-31,242.637,99.0406,2238.830078125,324353340.0,205955200.0,4.766666666666667,0.4481521739130434,2.1300000000000003,2.1300000000000003,1.0066666666666666,1.61,0.43,1.1291803278688524,4.64,3.81,0.495,93.06666666666666,75.5083,19304.352,19089.379,12921.989,3360.952,3337.245,2268.339,2799.145,152157.0,1248.0,1252.0,-40976.0,13225.8,USA,0.5542991127484687,2.1815663030564147,0.09449493719371205,1.3515133752531217,4.013699039220731,2.5656424909189512,2.0726470438680256,1.9532933141554132,6.933911159263251,19197.938,19062.709,18892.206,4.9,4.933333333333334,5.033333333333333,98.6552,98.7315,98.9471,0.394891304347826,0.3693406593406593,0.1610869565217391,1.8057615310855146,2.119861312664817,-212.26301716835664,17.287526667561803,1.8188988895593117,4.875,106.41400000000067,396.0,0.3854000000000042,0.281849398180411,0.012133416731048,0.061704990391597825,0,1.1233333333333337,0,-0.08333333333333326,0.8299999999999996,-0.09000000000000075,1,3.2542099442487427,1.2133416731047655,2.6600989860745603,-0.13333333333333375,-1.581666666666667,-0.07180710351096291,-0.2361720523203189
2017-03-31,243.892,99.0492,2362.719970703125,326608609.0,205316800.0,4.566666666666666,0.698888888888889,2.4433333333333334,2.4433333333333334,1.24,1.9433333333333327,0.59,1.202258064516129,4.66,3.96,0.4730645161290323,97.23333333333332,75.58816666666667,19398.343,19280.084,13097.306,3363.101,3353.096,2339.728,2873.148,153065.0,1272.0,1190.0,-41124.0,13428.4,USA,0.48689021004175714,2.0874616941966906,0.9022701920774923,1.22141543996086,4.584706922120896,3.6612945035888966,7.2307107793599945,6.664181800159552,6.333243589946624,19304.352,19197.938,19001.69,4.766666666666667,4.9,4.9,99.0406,98.6552,98.1635,0.4481521739130434,0.394891304347826,0.3597802197802198,2.1815663030564147,1.7950168913805964,-211.99748865147913,17.285476393524952,1.8920100902633352,4.791666666666666,93.9910000000018,908.0,0.008600000000001273,0.3101031491230678,0.015050863650560242,0.2924448028160942,0,1.2033333333333334,0,-0.20333333333333203,0.7000000000000002,-0.12999999999999945,1,5.533688947125537,1.5050863650559982,3.652391754526158,-0.20000000000000018,-1.5966666666666667,-0.04585392475909059,-0.10009591458444633
2017-06-30,244.163,100.337,2423.409912109375,326608609.0,205629000.0,4.366666666666667,0.9473626373626376,2.263333333333333,2.263333333333333,1.2933333333333332,1.81,0.89,0.9633333333333334,4.496666666666667,3.8,0.3091803278688524,96.36666666666667,76.79896666666666,19506.949,19438.643,13188.73,3432.968,3370.444,2349.681,2903.18,153318.0,1353.0,1249.0,-42579.0,13558.1,USA,0.5598725623111145,2.3304137937582903,1.6261274264039338,1.3853712728883805,4.134235085262494,5.7475385667917545,5.749265505397094,7.076810953835522,5.632990783087011,19398.343,19304.352,19062.709,4.566666666666666,4.766666666666667,4.933333333333334,99.0492,99.0406,98.7315,0.698888888888889,0.4481521739130434,0.3693406593406593,2.0874616941966906,1.493250832714721,-218.2760615204356,17.278170973841167,2.1013008305242273,4.65,108.60599999999977,253.0,1.2878000000000043,0.22096024922271545,0.012898160423310335,0.8371629610435694,0,0.97,0,-0.06333333333333369,0.6966666666666672,-0.0033333333333329662,1,2.568647243803057,1.2898160423310037,1.9761621338328892,-0.1999999999999993,-1.6049999999999995,-0.2580880053310067,0.06351163294002955
2017-09-30,246.435,99.7482,2519.360107421875,326608609.0,205686800.0,4.333333333333333,1.1536956521739128,2.2433333333333336,2.2433333333333336,1.3633333333333333,1.8166666666666669,1.0366666666666668,0.8787301587301587,4.333333333333333,3.6533333333333338,0.2777419354838709,95.1,76.76083333333334,19660.766,19692.595,13325.065,3500.142,3398.886,2384.524,2916.022,154286.0,1273.0,1181.0,-41593.0,13722.7,USA,0.7885241305547019,2.410821412174591,1.107899026103043,1.6638003176046468,4.125449729884667,7.31460391326757,5.045110132158581,5.98979583306225,5.28548849913304,19506.949,19398.343,19197.938,4.366666666666667,4.566666666666666,4.9,100.337,99.0492,98.6552,0.9473626373626376,0.698888888888889,0.394891304347826,2.3304137937582903,1.8057615310855146,-211.55330367087427,17.287658069883953,2.2525658007964964,4.508333333333334,153.8169999999991,968.0,-0.5888000000000062,0.14537932365168849,0.01270408927767793,0.6050598810890762,0,0.8800000000000003,0,-0.02666666666666684,0.6799999999999993,-0.01666666666666794,0,3.9593052266169604,1.270408927767763,3.0922193220876135,-0.0333333333333341,-1.453333333333334,-0.24579565128189715,-0.04300101005246889
2017-12-31,247.805,101.4871,2673.610107421875,326608609.0,205878700.0,4.166666666666667,1.2046739130434785,2.37,2.37,1.6966666666666663,2.07,1.2066666666666668,0.6770967741935483,4.27,3.56,0.2575409836065574,98.36666666666667,78.11290000000001,19882.352,20037.088,13551.401,3574.446,3466.137,2479.107,3034.004,153904.0,1311.0,1177.0,-46535.0,13873.5,USA,1.1270466267692791,2.9941434967617697,2.4701990900701354,1.1481561807869411,4.870860051033943,6.352188308550666,9.291732849455038,8.39038349210206,4.897246291339652,19660.766,19506.949,19304.352,4.333333333333333,4.366666666666667,4.766666666666667,99.7482,100.337,99.0406,1.1536956521739128,0.9473626373626376,0.4481521739130434,2.410821412174591,2.1815663030564147,-234.0517862273035,17.43323425719452,2.455710099222835,4.358333333333333,221.58599999999933,-382.0,1.738900000000001,0.3843746305266823,0.01603671712728902,0.812577193705355,0,0.6733333333333338,0,-0.07333333333333325,0.7099999999999995,0.03000000000000025,0,6.122586427624599,1.6036717127288789,3.7941957954203076,-0.16666666666666607,-1.4383333333333335,-0.20875913894662104,0.20282307213656
2018-03-31,249.577,102.1943,2640.8701171875,328529577.0,206219800.0,4.033333333333333,1.4469999999999998,2.76,2.76,2.1633333333333336,2.536666666666666,1.5599999999999998,0.5980327868852459,4.47,3.7466666666666666,0.369344262295082,98.93333333333334,78.75636666666666,20044.077,20328.553,13745.074,3645.635,3513.876,2517.268,3093.299,155214.0,1385.0,1318.0,-43514.0,13975.8,USA,0.8134098018182323,3.328810094759116,3.1752906636297817,1.403978701858688,4.945810993497446,8.400996580239495,7.588061518261946,7.662361980656751,4.07643501831938,19882.352,19660.766,19398.343,4.166666666666667,4.333333333333333,4.566666666666666,101.4871,99.7482,99.0492,1.2046739130434785,1.1536956521739128,0.698888888888889,2.9941434967617697,2.0874616941966906,-217.09156275941262,17.530744867922827,2.7660471993634417,4.225,161.72500000000218,1310.0,0.7072000000000003,0.47773487113112006,0.030887656166778167,1.2413484005624253,0,0.5966666666666662,0,-0.14999999999999902,0.7233333333333332,0.013333333333333641,1,-1.224561133408708,3.088765616677804,-0.39517707529024537,-0.13333333333333375,-1.3866666666666667,-0.5336650373483321,0.34343229167921846
2018-06-30,251.018,103.2256,2718.3701171875,328529577.0,206563300.0,3.9333333333333336,1.736923076923077,2.92,2.92,2.473333333333333,2.766666666666667,1.84,0.44359375,4.776666666666666,3.936666666666667,0.4961290322580645,98.33333333333331,79.7734,20150.476,20580.912,13891.294,3662.727,3570.715,2562.172,3105.995,155762.0,1345.0,1192.0,-44928.0,14109.7,USA,0.5308251410129694,3.2989628465220244,2.878898113357975,1.5940724507233384,5.327002675769399,6.692721866326745,9.043397805914921,6.985960222927967,4.068416666052022,20044.077,19882.352,19506.949,4.033333333333333,4.166666666666667,4.366666666666667,102.1943,101.4871,100.337,1.4469999999999998,1.2046739130434785,0.9473626373626376,3.328810094759116,2.3304137937582903,-222.9624749311133,17.72025137272192,3.008184462554375,4.116666666666667,106.39899999999761,548.0,1.0313000000000017,0.4259861606863665,0.030828116052510162,0.9685490527637342,0,0.44666666666666677,0,-0.140000000000001,0.8399999999999994,0.11666666666666625,1,2.934638833451486,3.0828116052510035,0.9488579351128371,-0.09999999999999964,-1.3066666666666666,-0.3266352622495093,0.3893039293789835
2018-09-30,252.182,104.1038,2913.97998046875,328529577.0,206675500.0,3.766666666666667,1.9261956521739128,2.926666666666667,2.926666666666667,2.6733333333333333,2.813333333333333,2.04,0.2579365079365079,4.8133333333333335,3.91,0.3016129032258064,98.06666666666666,80.40043333333334,20276.154,20798.73,14002.199,3788.692,3626.086,2535.501,3153.747,156015.0,1314.0,1250.0,-50245.0,14229.1,USA,0.6236974253114314,3.130030640718684,4.366595086427627,1.1206460728776513,5.081656262089518,8.243951245406622,6.331536189193332,8.152373336003627,3.690235886523796,20150.476,20044.077,19660.766,3.9333333333333336,4.033333333333333,4.333333333333333,103.2256,102.1943,99.7482,1.736923076923077,1.4469999999999998,1.1536956521739128,3.2989628465220244,2.410821412174591,-247.80340492580595,17.883499997090176,3.1879867696903985,3.9750000000000005,125.67799999999988,253.0,0.8782000000000068,0.15607799957862303,0.03782147736388098,0.7192092285440932,0,0.25333333333333385,0,-0.026666666666665506,0.9033333333333333,0.06333333333333391,0,7.1958510007325005,3.782147736388088,1.8975661026293091,-0.16666666666666652,-1.3000000000000003,-0.17178107080922841,0.4146822481710461
2018-12-31,252.767,104.0451,2506.85009765625,328529577.0,206806300.0,3.8333333333333335,2.220108695652174,3.033333333333333,3.033333333333333,2.8000000000000003,2.876666666666667,2.316666666666667,0.2383606557377049,5.14,4.126666666666666,0.3138333333333333,98.13333333333333,80.38086666666668,20304.874,20917.867,14099.199,3802.028,3650.847,2537.415,3171.622,156817.0,1317.0,1095.0,-54997.0,14382.3,USA,0.1416442191157108,2.125110751484538,2.5205173859534913,1.8927383303877665,4.042371707545223,6.366916719402105,2.3519759332695234,4.535854270462392,3.6674235052438053,20276.154,20150.476,19882.352,3.766666666666667,3.9333333333333336,4.166666666666667,104.1038,103.2256,101.4871,1.9261956521739128,1.736923076923077,1.2046739130434785,3.130030640718684,2.9941434967617697,-270.85615010464977,17.980150972618695,2.9707285833710904,3.8916666666666666,28.720000000001164,802.0,-0.05870000000000175,0.5704988353431975,0.09141161485723395,-0.8690327452772317,0,0.23333333333333295,0,0.07999999999999963,1.0133333333333336,0.11000000000000032,0,-13.97160878047653,9.141161485723389,-1.5267579751787201,0.06666666666666643,-1.0783333333333336,-0.9795670889168183,0.41717922955127135
2019-03-31,254.277,102.8361,2834.39990234375,330226227.0,206110400.0,3.866666666666666,2.401777777777778,2.6533333333333333,2.6533333333333333,2.4833333333333334,2.466666666666667,2.3866666666666667,0.1678688524590164,4.97,3.83,0.2980327868852458,94.46666666666664,79.41633333333333,20431.641,21111.6,14150.191,3850.77,3702.934,2540.244,3132.539,156701.0,1295.0,1191.0,-48154.0,14525.9,USA,0.6243180824466066,1.9335587266003706,0.628019370943389,0.9580321362763655,2.947361360149836,5.626866101515926,0.9127355529884085,1.2685485625540949,3.9360895261809636,20304.874,20276.154,20044.077,3.8333333333333335,3.766666666666667,4.033333333333333,104.0451,104.1038,102.1943,2.220108695652174,1.9261956521739128,1.4469999999999998,2.125110751484538,3.328810094759116,-235.6834676177014,18.123527131276436,2.6219157413314043,3.85,126.76699999999983,-116.0,-1.2090000000000032,0.6921522258608729,0.11619639589136818,-1.3952513681587453,0,0.16999999999999993,0,0.20333333333333314,1.1399999999999997,0.12666666666666604,0,13.066190315637094,11.619639589136815,1.1235249566841394,0.03333333333333233,-0.9050000000000007,0.22233393334656795,0.21184474809045475
2019-06-30,255.213,102.5425,2941.760009765625,330226227.0,206504800.0,3.633333333333333,2.397362637362637,2.333333333333333,2.333333333333333,2.12,2.1166666666666667,2.3000000000000003,0.2109523809523809,4.596666666666667,3.5933333333333333,0.2044262295081967,98.46666666666664,78.7309,20602.275,21397.938,14350.662,3903.996,3761.243,2547.448,3165.41,157232.0,1299.0,1243.0,-48703.0,14771.0,USA,0.8351458407085399,2.242125694698238,-0.6617544485088889,0.9437475122301864,3.306876954731508,6.587141220189219,-0.5746686795422118,1.912913575198938,4.6868466374196505,20431.641,20304.874,20150.476,3.866666666666666,3.8333333333333335,3.9333333333333336,102.8361,104.0451,103.2256,2.401777777777778,2.220108695652174,1.736923076923077,1.9335587266003706,3.2989628465220244,-236.39622323262844,18.256444979984003,2.3577064533754575,3.775,170.63400000000183,531.0,-0.29359999999999786,0.5303601344993013,0.11642824304499637,-1.0568371518237862,0,0.21333333333333293,0,0.21999999999999975,1.0033333333333334,-0.13666666666666627,0,3.7877544143682496,11.642824304499635,0.325050332467953,-0.23333333333333295,-1.0100000000000007,-0.2529129469432436,0.25347979935353454
