date,GDPC1,ICSA,PERMIT,HOUST,MMNRNJ,UMCSENT,VIXCLS,T10Y2Y,T10Y3M,BAMLH0A0HYM2,SP500,USEPUINDXD,ICSA_ma13w,PERMIT_level,PERMIT_pct_change_1m,PERMIT_pct_change_12m,PERMIT_ma3,permits_starts_ratio,yield_spread_10y_2y,yield_spread_10y_2y_inversion,yield_spread_10y_2y_ma3m,yield_spread_10y_2y_change,yield_spread_10y_3m,yield_spread_10y_3m_inversion,yield_spread_2y_3m,SP500_level,SP500_return_1d,SP500_return_5d,SP500_return_20d,SP500_return_60d,SP500_ma20,SP500_ma60,SP500_above_ma60,SP500_above_ma20,SP500_volatility_20d,SP500_momentum,VIXCLS_level,VIXCLS_change,VIXCLS_ma20,VIXCLS_elevated,VIXCLS_volatility,VIXCLS_spike,term_level,term_slope,term_curvature,USEPUINDXD_level,USEPUINDXD_ma60,market_credit_stress,fear_credit_interaction,combined_uncertainty,yield_cycle,credit_cycle
2016-01-10,19001.69,-0.006284383748525821,-1.388934808774338,-1.5186997254274213,-0.16143943618341966,0.7532706598008645,1.2226850657296384,1.4547722282954683,1.383479889715793,2.5804622813834412,-1.3226538562165153,-0.2860390237313109,-0.007211580114433362,-1.388934808774338,0.007964475064754617,-1.1497954534212491,-1.3897204626947355,0.15926525964065424,1.4547617756041773,-0.5304498308604639,1.6073223613377066,0.01527697456927986,1.3834776191190634,-0.636030124918786,0.9288100464723824,-1.3226538562165153,-0.02955569433723386,-2.4722612535944166,-1.4222998943130793,-1.5146355729178067,-1.2505333735840036,-1.237702164332332,-1.4792617042441463,-1.371543610576848,0.19711678584009348,-0.542314267697882,1.2226850657296384,0.0027637723028164285,0.1749627821651515,1.2536084164416552,0.283632097266041,-0.15502519984066662,-0.9944839566637581,1.3834776191190634,-0.37317105830438585,-0.2860390237313109,-0.8902093561435093,0.6149611198799152,0.9113899055341468,-0.18660133728333855,-0.29691731671941374,-0.943916419338403
2016-01-11,19001.69,-0.006284383748525821,-1.388934808774338,-1.5186997254274213,-0.16143943618341966,0.7532706598008645,0.8454221261956166,1.5240231479025341,1.4123111513976927,2.647942283861289,-1.3214337090950474,-0.7213572390584773,-0.004404905059830431,-1.388934808774338,0.007964475064754617,-1.1497954534212491,-1.3897204626947355,0.15926525964065424,1.5240125255822665,-0.5304498308604639,1.6006232905645001,1.3057320028919819,1.412308913179337,-0.636030124918786,0.913311068094426,-1.3214337090950474,0.058899795988873946,-1.7804004071609143,-1.6215436321098429,-1.2847279581450524,-1.2548513728899349,-1.2392568900914003,-1.4792617042441463,-1.371543610576848,0.13081454228855724,-0.6034203518579851,0.8454221261956166,-1.8105238047501233,0.2373555559311383,1.2536084164416552,0.3457622771055301,-0.15502519984066662,-0.9829642711070685,1.412308913179337,-0.4505877100717609,-0.7213572390584773,-0.8818726751630787,0.5718518463266198,1.0470633235081748,-0.344867205646593,0.976049267661097,-0.7926155209247271
2016-01-12,19001.69,-0.006284383748525821,-1.388934808774338,-1.5186997254274213,-0.16143943618341966,0.7532706598008645,0.5906652334475501,1.4547722282954683,1.3642590485945265,2.7069872860294066,-1.3102663869650282,-0.7022809177393634,-0.0015982300052275013,-1.388934808774338,0.007964475064754617,-1.1497954534212491,-1.3897204626947355,0.15926525964065424,1.4547617756041773,-0.5304498308604639,1.593365963893526,-1.2751780537534223,1.3642567564122146,-0.636030124918786,0.8978120897164698,-1.3102663869650282,0.7793375873095092,-0.18082247108104138,-1.7356962071014155,-0.9866944817255374,-1.2595554829750868,-1.2403293076305253,-1.4792617042441463,-1.371543610576848,0.06070056844035917,-0.7155728471691127,0.5906652334475501,-1.2217071745631918,0.2932659635915676,1.2536084164416552,0.3960111712081774,-0.15502519984066662,-0.996787893775096,1.3642567564122146,-0.4041377190113358,-0.7022809177393634,-0.8755748055509829,0.5223265927223453,1.161748588425451,-0.4511988738698475,0.2749952066979215,-0.8104156266204582
2016-01-13,19001.69,-0.006284383748525821,-1.388934808774338,-1.5186997254274213,-0.16143943618341966,0.7532706598008645,0.9734966296536606,1.4201467684919356,1.3162069457913605,2.8082072897461794,-1.3462756068912727,-0.16264444078424997,0.001208445049375163,-1.388934808774338,0.007964475064754617,0.017173678747225342,-1.3897204626947355,0.15926525964065424,1.420136400615133,-0.5304498308604639,1.5855503813247847,-0.6299505395920711,1.316204599645092,-0.636030124918786,0.8513151545826007,-1.3462756068912727,-2.617651446016434,-0.9116414565453138,-2.319089552261139,-1.381145738990173,-1.2659485936560537,-1.2420170050285129,-1.4792617042441463,-1.371543610576848,0.30621419568447,-0.8279654016147218,0.9734966296536606,1.8428157416369797,0.37008200194241864,1.2536084164416552,0.4867270644659445,-0.15502519984066662,-1.0083075793317855,1.316204599645092,-0.4196210493648108,-0.16264444078424997,-0.8613592400469954,0.7650742763692182,1.384372926206042,-0.27222088694787605,-0.3338148988753765,-0.23191219150929412
2016-01-14,19001.69,-0.006284383748525821,-1.388934808774338,-1.5186997254274213,-0.16143943618341966,0.7532706598008645,0.7966981303148387,1.4720849581972348,1.3065965252307277,2.867252291914297,-1.3227952147244904,-0.654160467565022,0.004015120103978093,-1.388934808774338,0.007964475064754617,0.017173678747225342,-1.3897204626947355,0.15926525964065424,1.4720744630987,-0.5304498308604639,1.5791304385004616,0.9831182458113137,1.3065941682916675,-0.636030124918786,0.789319241070775,-1.3227952147244904,1.7012645389072372,-0.06949095915234625,-1.9126531698851046,-1.1239374398316637,-1.2711597784211908,-1.2433034992788623,-1.4792617042441463,-1.371543610576848,0.5018518687569554,-0.915104544595911,0.7966981303148387,-0.8470056826260515,0.43660728410069766,1.2536084164416552,0.530692603083243,-0.15502519984066662,-0.999091830886434,1.3065941682916675,-0.528004361839136,-0.654160467565022,-0.8640190471715572,0.9577569596285198,1.4919372106219182,-0.35171139658749917,0.2934439977759029,-0.05391113455200266
2016-01-15,19001.69,-0.006284383748525821,-1.388934808774338,-1.5186997254274213,-0.16143943618341966,0.7532706598008645,1.2240771798976604,1.437459498393702,1.2489340018669284,3.1371723018256903,-1.3536783287562755,-0.7038276464949672,0.007874298304057187,-1.388934808774338,0.007964475064754617,0.017173678747225342,-1.3897204626947355,0.15926525964065424,1.4374490881096547,-0.5304498308604639,1.572431367727255,-0.6299505395920855,1.24893158017112,-0.636030124918786,0.7273233275589495,-1.3536783287562755,-2.2686717977014745,-1.177148346566224,-2.4472277653359673,-1.6872663453206493,-1.2779255178367117,-1.245500963667354,-1.4792617042441463,-1.371543610576848,0.6315858382218643,-1.0354588051274192,1.2240771798976604,2.0569308798867736,0.5280086461890514,1.2536084164416552,0.6298580537085803,6.447997295067727,-1.0290430133338269,1.24893158017112,-0.5589710225460858,-0.7038276464949672,-0.8686035670465931,1.153901813561938,2.151190089672519,-0.16848304003751938,-1.034868959838562,2.4381036628499544
2016-01-16,19001.69,0.01244208624362283,-1.388934808774338,-1.5186997254274213,-0.16143943618341966,0.7532706598008645,1.2240771798976604,1.437459498393702,1.2489340018669284,3.1371723018256903,-1.3536783287562755,-0.09622103366859676,0.013838482795088348,-1.388934808774338,0.007964475064754617,0.017173678747225342,-1.3897204626947355,0.15926525964065424,1.4374490881096547,-0.5304498308604639,1.5657322969540481,0.01527697456927986,1.24893158017112,-0.636030124918786,0.7273233275589495,-1.3536783287562755,-0.02955569433723386,-1.2199243362131846,-2.4472277653359673,-1.6670155065528995,-1.2846912572522322,-1.2476634689729558,-1.4792617042441463,-1.371543610576848,0.6315858382218643,-1.1672506352352545,1.2240771798976604,0.0027637723028164285,0.6194100082774063,1.2536084164416552,0.6298580537085803,-0.15502519984066662,-1.0290430133338269,1.24893158017112,-0.5589710225460858,-0.09622103366859676,-0.8546928880132831,1.153901813561938,2.0874760536073667,-0.15720980722797706,-0.831932257980796,1.6370989065421713
2016-01-17,19001.69,0.01244208624362283,-1.388934808774338,-1.5186997254274213,-0.16143943618341966,0.7532706598008645,1.2240771798976604,1.437459498393702,1.2489340018669284,3.1371723018256903,-1.3536783287562755,-0.19675840278284548,0.01980266728611951,-1.388934808774338,0.007964475064754617,0.017173678747225342,-1.3897204626947355,0.15926525964065424,1.4374490881096547,-0.5304498308604639,1.5590332261808413,0.01527697456927986,1.24893158017112,-0.636030124918786,0.7273233275589495,-1.3536783287562755,-0.02955569433723386,-1.6080666069129732,-2.394358011920336,-1.9074970698737626,-1.2912888456106526,-1.2502472630083656,-1.4792617042441463,-1.371543610576848,0.6378376411966704,-1.3028585491107285,1.2240771798976604,0.0027637723028164285,0.7013309099363837,1.2536084164416552,0.628094321731468,-0.15502519984066662,-1.0290430133338269,1.24893158017112,-0.5589710225460858,-0.19675840278284548,-0.8438965401068335,1.1598436977144777,2.024136805989655,-0.14846043251012284,-0.7212395115129272,1.0674955242788822
2016-01-18,19001.69,0.01244208624362283,-1.388934808774338,-1.5186997254274213,-0.16143943618341966,0.7532706598008645,1.2240771798976604,1.437459498393702,1.2489340018669284,3.145607302135422,-1.3536783287562755,-0.6704011194988623,0.025766851777150667,-1.388934808774338,0.007964475064754617,0.017173678747225342,-1.3897204626947355,0.15926525964065424,1.4374490881096547,-0.5304498308604639,1.553171539254285,0.01527697456927986,1.24893158017112,-0.636030124918786,0.7273233275589495,-1.3536783287562755,-0.02955569433723386,-0.33438744247382196,-2.6496082822093685,-1.8907680675622052,-1.2987050936813684,-1.2528013100423345,-1.4792617042441463,-1.371543610576848,0.5455447222348817,-1.4847500635658464,1.2240771798976604,0.0027637723028164285,0.7899772664298758,1.2536084164416552,0.6044922726159935,-0.15502519984066662,-1.0290430133338269,1.24893158017112,-0.5589710225460858,-0.6704011194988623,-0.8387115996361685,1.0744549384063204,1.985908384350567,-0.14425854984936598,-0.5367516007331425,0.6758931989728656
2016-01-19,19001.69,0.01244208624362283,-1.388934808774338,-1.5186997254274213,-0.16143943618341966,0.7532706598008645,1.0890421055995052,1.437459498393702,1.2585444224275613,3.1287373015159594,-1.3529343366090392,-0.5769958885354532,0.031731036268181564,-1.388934808774338,0.007964475064754617,0.017173678747225342,-1.3897204626947355,0.15926525964065424,1.4374490881096555,-0.5304498308604639,1.5473098523277296,0.015276974569294187,1.2585420115245447,-0.636030124918786,0.7428223059369059,-1.3529343366090392,0.025576722764266743,-1.1455011250998397,-2.4621783159774577,-1.9394172573943487,-1.305522139766873,-1.2554434539651862,-1.4792617042441463,-1.371543610576848,0.555196246270356,-1.639181897716692,1.0890421055995052,-0.6462727405168694,0.8609591752857259,1.2536084164416552,0.6290188886577124,-0.15502519984066662,-1.0106115164431235,1.2585420115245447,-0.5434876921926111,-0.5769958885354532,-0.832516605827062,1.0789584851255467,1.8824667728565545,-0.19830500716354535,0.21964883346397726,0.02618934107876805
2016-01-20,19001.69,0.01244208624362283,-1.388934808774338,-1.5186997254274213,-0.16143943618341966,0.7532706598008645,1.3034276874749269,1.402834038590169,1.2104923196243955,3.45770231359547,-1.3693021638482412,-0.6776191870250134,0.03769522075921272,-1.388934808774338,0.007964475064754617,0.017173678747225342,-1.3897204626947355,0.15926525964065424,1.40282371312061,-0.5304498308604639,1.5414481654011736,-0.6299505395920855,1.2104898547574219,-0.636030124918786,0.6963253708030367,-1.3693021638482412,-1.2418241600854616,-0.6372144989644042,-2.517928728467946,-2.1130378974085544,-1.3124358071724924,-1.2583652705511572,-1.4792617042441463,-1.371543610576848,0.5671714351560532,-1.8140055330710025,1.3034276874749269,1.0331928751299473,0.9369649178733818,1.2536084164416552,0.6434038950308025,-0.15502519984066662,-1.0290430133338269,1.2104898547574219,-0.5589710225460858,-0.6776191870250134,-0.8242528731432966,1.1821706425256147,2.686387992619798,-0.09783176991615843,-0.7950346758248331,3.8799122242039408
2016-01-21,19001.69,0.01244208624362283,-1.388934808774338,-1.5186997254274213,-0.16143943618341966,0.7532706598008645,1.1781374123529273,1.437459498393702,1.2008818990637622,3.3396123092592362,-1.3621151997059369,-0.33381575640440697,0.04365940525024388,-1.388934808774338,0.007964475064754617,0.017173678747225342,-1.3897204626947355,0.15926525964065424,1.4374490881096555,-0.5304498308604639,1.5372612461679194,0.6605044887306453,1.2008794234039977,-0.636030124918786,0.6498284356691675,-1.3621151997059369,0.5090386120076024,-0.3737294794761957,-2.3924874560426863,-2.0368026527477703,-1.3189877063795408,-1.261164285413231,-1.4792617042441463,-1.371543610576848,0.5995252731560686,-1.9810350333415971,1.1781374123529273,-0.599435054024727,1.0056779985922863,1.2536084164416552,0.6672611683845877,-0.15502519984066662,-1.024435139111151,1.2008794234039977,-0.6363876743134613,-0.33381575640440697,-0.8132077528405274,1.1808859603274342,2.303728987781443,-0.14368511929514058,-0.40761006318728255,2.1533019717183053
2016-01-22,19001.69,0.01244208624362283,-1.388934808774338,-1.5186997254274213,-0.16143943618341966,0.7532706598008645,0.5725677492632614,1.4547722282954683,1.2201027401850286,3.1203023012062285,-1.3339104574042029,-0.6927427570798064,0.04576441154119621,-1.388934808774338,0.007964475064754617,0.017173678747225342,-1.3897204626947355,0.15926525964065424,1.4547617756041773,-0.5304498308604639,1.533353454883549,0.33789073164994826,1.2201002861108465,-0.636030124918786,0.665327414047124,-1.3339104574042029,2.073195629016613,0.6602992046643612,-1.9002018827878737,-1.7190151734554153,-1.3241198713828783,-1.2634485754512277,-1.4792617042441463,-1.371543610576848,0.8324646286555757,-2.11747699106316,0.5725677492632614,-2.907863888280316,1.039143213612225,1.2536084164416552,0.9619817087109254,-0.15502519984066662,-0.996787893775096,1.2201002861108465,-0.636387674313461,-0.6927427570798064,-0.8030118255297065,1.33947335295863,1.6620911657606188,-0.4003099191878943,0.7177661925693967,-0.5256139354887993
2016-01-23,19001.69,-0.05310055872889745,-1.388934808774338,-1.5186997254274213,-0.16143943618341966,0.7532706598008645,0.5725677492632614,1.4547722282954683,1.2201027401850286,3.1203023012062285,-1.3339104574042029,-0.6221088105738982,0.04050189581381565,-1.388934808774338,0.007964475064754617,0.017173678747225342,-1.3897204626947355,0.15926525964065424,1.4547617756041773,-0.5304498308604639,1.5294456635991782,0.01527697456927986,1.2201002861108465,-0.636030124918786,0.665327414047124,-1.3339104574042029,-0.02955569433723386,0.6602992046643612,-1.9002018827878737,-1.7374066198604519,-1.3292520363862155,-1.2657652820933585,-1.4792617042441463,-1.371543610576848,0.8324646286555757,-2.245990961821324,0.5725677492632614,0.0027637723028164285,1.0726084286321629,1.2536084164416552,0.9619817087109254,-0.15502519984066662,-0.996787893775096,1.2201002861108465,-0.636387674313461,-0.6221088105738982,-0.7940616306696302,1.33947335295863,1.6073720524340753,-0.3930566693568253,0.7731125658033409,-0.401013195618701
2016-01-24,19001.69,-0.05310055872889745,-1.388934808774338,-1.5186997254274213,-0.16143943618341966,0.7532706598008645,0.5725677492632614,1.4547722282954683,1.2201027401850286,3.1203023012062285,-1.3339104574042029,-0.7468782635259404,0.03523938008643536,-1.388934808774338,0.007964475064754617,0.017173678747225342,-1.3897204626947355,0.15926525964065424,1.4547617756041773,-0.5304498308604639,1.5255378723148076,0.01527697456927986,1.2201002861108465,-0.636030124918786,0.665327414047124,-1.3339104574042029,-0.02955569433723386,0.6326526039823492,-1.5153553555347863,-1.7354614157498773,-1.3332127615084641,-1.268078556389169,-1.4792617042441463,-1.371543610576848,0.7767039094178129,-2.307832264941105,0.5725677492632614,0.0027637723028164285,1.085897279148555,1.2536084164416552,0.8913783037524077,-0.15502519984066662,-0.996787893775096,1.2201002861108465,-0.636387674313461,-0.7468782635259404,-0.7862599038647443,1.286611182168691,1.551153785317764,-0.38673413956677527,0.9391516855051343,-0.2675124029007467
2016-01-25,19001.69,-0.05310055872889745,-1.388934808774338,-1.5186997254274213,-0.16143943618341966,0.7532706598008645,0.824540413675283,1.3855213086884026,1.1816610579424958,3.103432300586766,-1.3560963032347941,-0.801958993100499,0.0299768643590548,-1.388934808774338,0.007964475064754617,0.017173678747225342,-1.3897204626947355,0.15926525964065424,1.3855110256260883,-0.5304498308604639,1.52107182513267,-1.2751780537534223,1.1816585606971484,-0.636030124918786,0.665327414047124,-1.3560963032347941,-1.6506968399877993,0.4251940704355635,-1.9583166515359645,-1.9708300998427692,-1.3384419223331576,-1.2707709142674444,-1.4792617042441463,-1.371543610576848,0.8286238679719544,-2.377178492280713,0.824540413675283,1.2138525230282105,1.1248725053582167,1.2536084164416552,0.8966659567305317,-0.15502519984066662,-1.0060036422204477,1.1816585606971484,-0.5744543528995608,-0.801958993100499,-0.7937473918532262,1.330492350667236,1.4507104814032858,-0.28258441365024795,0.21964883346397726,-0.33871282568366134
