Country,Model,Test_RMSE,Test_MAE,Test_R2,Test_MAPE
canada,Linear Regression,32.54932081237503,27.076412503671282,-384.2865229565477,4813.482497144206
canada,Ridge,39.017595794245636,31.21077872339608,-552.6317227063711,6490.058202699023
canada,LASSO,11.010061599530266,9.38256564667115,-43.08384369621265,2397.9838222986064
canada,Random Forest,1.8739100714758208,1.6286835891692801,-0.27701925907579894,447.07207271525846
canada,XGBoost,1.612527085569358,1.223880878472201,0.05438578376027392,210.8730222520302
canada,Gradient Boosting,2.109226899879722,1.4814334788235615,-0.6178809418924389,146.775440187535
canada,Stacking Ensemble,3.922432478180736,3.6390660052359793,-4.595139369223332,683.1529314931964
